ProductID,Category,SubCategory,ProductName,Sale,Cost
10001915,Office Supplies,Art,Peel-Off China Markers,29,23
10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59,52
10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6,5
10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198,163
10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,39
10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17,13
10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006,685
10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438,343
10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19,16
10001766,Technology,Copiers,Canon PC940 Copier,3149,1897
10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209,135
10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3,1
10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121,107
10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45,39
10004475,Office Supplies,Paper,Xerox 1940,109,76
10003001,Office Supplies,Paper,Xerox 1986,13,10
10000611,Office Supplies,Fasteners,Binder Clips by OIC,2,2
10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8,5
10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160,114
10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13,11
10002676,Office Supplies,Fasteners,Colored Push Pins,4,3
10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94,69
10000167,Office Supplies,Paper,Xerox 1925,74,47
10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16,14
10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42,28
10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399,262
10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99,77
10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7,6
10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13,12
10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63,56
10002381,Office Supplies,Labels,Avery 497,21,13
10001843,Office Supplies,Fasteners,Staples,12,8
10003077,Office Supplies,Labels,Avery 500,43,26
10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7,5
10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14,11
10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307,203
10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35,31
10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255,187
10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359,319
10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434,365
10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3,3
10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88,59
10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048,808
10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96,66
10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34,27
10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129,86
10004355,Office Supplies,Paper,Xerox 231,20,14
10004947,Office Supplies,Paper,Easy-staple paper,10,7
10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206,141
10003893,Office Supplies,Paper,Xerox 1962,8,6
10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718,1206
10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411,363
10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28,24
10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293,221
10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109,81
10002034,Office Supplies,Labels,Avery 478,9,6
10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20,12
10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497,301
10004752,Office Supplies,Art,Blackstonian Pencils,5,3
10000675,Office Supplies,Paper,Xerox 1919,368,263
10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6,5
10001615,Technology,Phones,AT&T CL82213,86,52
10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139,118
10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807,2359
10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46,38
10000455,Technology,Phones,GE 30522EE2,347,300
10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53,47
10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79,54
10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69,46
10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16,13
10000595,Office Supplies,Paper,Xerox 1929,54,37
10000443,Office Supplies,Labels,Avery 501,7,5
10001771,Office Supplies,Labels,Avery 513,9,6
10001394,Office Supplies,Appliances,Harmony Air Purifier,75,50
10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29,26
10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92,67
10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62,46
10000809,Office Supplies,Paper,Xerox 206,5,4
10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22,16
10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127,718
10002885,Technology,Phones,Apple iPhone 5,779,548
10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439,1147
10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439,904
10003729,Office Supplies,Paper,Xerox 1998,36,22
10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62,38
10000988,Furniture,Chairs,Hon Olson Stacker Stools,140,85
10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40,26
10004973,Furniture,Furnishings,Flat Face Poster Frame,37,25
10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34,23
10000528,Office Supplies,Paper,Xerox 1981,26,18
10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97,76
10003631,Office Supplies,Art,Staples in misc. colors,14,11
10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34,22
10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100,67
10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257,209
10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24,21
10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370,284
10003309,Office Supplies,Paper,Xerox 211,31,24
10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78,65
10002067,Office Supplies,Art,Newell 334,99,64
10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272,214
10004767,Furniture,Tables,Safco Drafting Table,70,62
10002621,Office Supplies,Envelopes,Staple envelope,29,24
10003714,Office Supplies,Labels,Avery 510,6,4
10001889,Furniture,Furnishings,Ultra Door Pull Handle,31,24
10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3,2
10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24,20
10001446,Office Supplies,Art,Newell 309,34,27
10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793,1353
10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29,23
10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505,344
10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14,12
10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478,368
10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2,2
10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136,106
10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18,11
10001878,Office Supplies,Paper,Xerox 1891,273,208
10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597,411
10003190,Office Supplies,Labels,Avery 474,4,3
10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299,183
10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895,678
10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462,283
10002562,Office Supplies,Storage,Staple magnet,15,12
10004345,Technology,Phones,Cisco SPA 502G IP Phone,863,557
10001198,Technology,Phones,Avaya 4621SW VoIP phone,177,156
10001972,Office Supplies,Paper,Xerox 214,6,3
10002483,Technology,Phones,Motorola Moto X,271,184
10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145,112
10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166,138
10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19,13
10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33,27
10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4,3
10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,188
10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33,30
10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112,91
10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13,12
10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24,20
10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69,46
10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5,3
10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35,26
10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394,1215
10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545,435
10000127,Office Supplies,Art,Newell 321,5,4
10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479,338
10002393,Office Supplies,Binders,Binder Posts,17,12
10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024,627
10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26,22
10002160,Office Supplies,Paper,Xerox 1978,17,12
10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5,4
10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11,7
10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294,231
10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183,110
10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46,27
10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13,9
10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",104,77
10001661,Office Supplies,Paper,Xerox 1922,11,7
10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57,44
10003833,Furniture,Chairs,Novimex Fabric Task Chair,341,272
10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25,19
10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199,143
10002975,Office Supplies,Fasteners,Staples,11,7
10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80,50
10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15,9
10000477,Office Supplies,Paper,Xerox 1952,64,42
10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19,11
10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199,135
10003954,Furniture,Tables,Hon 94000 Series Round Tables,710,580
10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59,47
10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761,554
10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106,69
10000248,Office Supplies,Labels,Avery 52,18,12
10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3,3
10004008,Office Supplies,Labels,Avery 507,5,4
10001177,Office Supplies,Art,Newell 349,13,10
10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511,343
10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91,64
10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636,540
10004272,Office Supplies,Art,Newell 308,5,4
10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295,1142
10003638,Office Supplies,Storage,Mobile Personal File Cube,46,30
10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425,279
10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104,74
10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62,43
10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64,55
10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33,29
10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38,28
10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19,13
10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94,81
10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14,9
10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17,11
10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991,725
10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84,60
10004956,Office Supplies,Art,Newell 33,17,15
10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34,21
10000551,Office Supplies,Paper,Array Memo Cubes,8,6
10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19,14
10000740,Office Supplies,Paper,Xerox 1982,45,38
10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442,284
10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60,52
10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35,23
10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191,169
10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67,46
10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832,729
10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167,116
10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108,95
10003469,Office Supplies,Art,Nontoxic Chalk,2,1
10003790,Office Supplies,Paper,Xerox 1991,54,38
10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72,54
10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52,44
10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228,138
10001051,Technology,Phones,HTC One,319,192
10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24,16
10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44,35
10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44,32
10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38,32
10004285,Office Supplies,Paper,Xerox 1959,13,11
10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541,462
10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437,381
10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18,15
10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499,370
10003919,Office Supplies,Paper,Xerox 1989,7,5
10002001,Office Supplies,Paper,Xerox 1984,12,9
10002787,Office Supplies,Paper,Xerox 227,6,4
10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199,157
10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435,359
10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119,675
10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143,116
10002222,Office Supplies,Appliances,Staple holder,60,51
10003971,Office Supplies,Paper,Xerox 1965,14,11
10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35,24
10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17,11
10001950,Furniture,Tables,Balt Solid Wood Round Tables,892,594
10001527,Technology,Phones,Plantronics MX500i Earset,42,32
10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389,303
10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265,188
10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14,12
10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547,472
10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41,37
10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426,349
10003936,Office Supplies,Paper,Xerox 1994,25,18
10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63,46
10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490,390
10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1,1
10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69,59
10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36,23
10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239,170
10002960,Office Supplies,Paper,Xerox 1926,34,21
10000919,Office Supplies,Paper,Xerox 1918,155,96
10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13,10
10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160,120
10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120,103
10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532,339
10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4,4
10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2,1
10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9,7
10002581,Office Supplies,Paper,Xerox 1951,49,36
10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176,127
10003087,Office Supplies,Art,Staples in misc. colors,16,11
10000141,Technology,Phones,Clearsounds A400,211,134
10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479,388
10001229,Office Supplies,Fasteners,Staples,7,6
10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24,19
10004255,Office Supplies,Paper,Xerox 219,6,4
10001184,Office Supplies,Paper,Xerox 1903,41,32
10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619,1124
10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956,713
10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359,242
10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396,1862
10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99,85
10002645,Furniture,Tables,Hon Rectangular Conference Tables,273,219
10003784,Office Supplies,Binders,Computer Printout Index Tabs,1,1
10001617,Office Supplies,Binders,GBC Wire Binding Combs,8,6
10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366,301
10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826,606
10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145,120
10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,26,21
10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29,18
10000081,Office Supplies,Labels,Avery 496,18,16
10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9,6
10004983,Office Supplies,Paper,Xerox 23,32,28
10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14,10
10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217,148
10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82,61
10004545,Office Supplies,Labels,Avery 50,87,69
10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11,7
10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35,30
10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85,61
10001473,Office Supplies,Art,Newell 313,9,7
10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631,385
10002245,Office Supplies,Paper,Xerox 1895,23,16
10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",37,26
10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187,6357
10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32,22
10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196,132
10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117,945
10004559,Office Supplies,Labels,Avery 49,20,15
10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868,648
10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25,19
10000829,Office Supplies,Binders,Avery Non-Stick Binders,17,11
10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155,119
10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173,128
10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821,591
10000369,Technology,Phones,HTC One Mini,705,461
10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50,31
10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51,40
10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406,1153
10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15,10
10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25,18
10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675,525
10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62,51
10004833,Technology,Phones,Macally Suction Cup Mount,155,137
10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12,9
10002045,Furniture,Furnishings,"Executive Impressions 14""",22,18
10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14,9
10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601,491
10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14,11
10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349,1011
10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16,11
10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,24,14
10003663,Office Supplies,Labels,Avery 498,5,3
10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199,6988
10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652,495
10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11,8
10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42,32
10003829,Furniture,Furnishings,Stackable Trays,4,4
10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19,16
10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64,49
10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42,28
10000223,Office Supplies,Paper,Xerox 2000,12,8
10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164,148
10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292,891
10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25,22
10002834,Technology,Phones,Google Nexus 5,1979,1519
10003761,Furniture,Chairs,Global Italian Leather Office Chair,785,629
10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26,21
10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89,66
10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350,245
10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164,100
10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3,2
10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15,11
10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15,12
10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108,66
10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821,639
10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638,19029
10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8,6
10002319,Office Supplies,Paper,Xerox 1944,116,91
10001246,Office Supplies,Paper,Xerox 215,19,15
10001815,Office Supplies,Paper,Xerox 1885,192,124
10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227,146
10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129,110
10002075,Technology,Phones,AT&T EL51110 DECT,377,241
10003691,Technology,Phones,BlackBerry Q10,377,277
10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477,407
10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25,18
10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27,24
10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585,354
10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423,322
10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0,0
