ShipmentID,order_id_FK,OrderDate,ShipDate,ShipMode,CustomerID,ProductID
7015,7015,23/8/2015,27/8/2015,Standard Class,10915,10004661
7016,7016,23/8/2015,27/8/2015,Standard Class,10915,10003274
7017,7017,23/8/2015,27/8/2015,Standard Class,10915,10000149
7018,7018,23/8/2015,27/8/2015,Standard Class,10915,10000019
7019,7019,23/8/2015,27/8/2015,Standard Class,10915,10001125
7020,7020,6/2/2018,12/2/2018,Standard Class,20545,10002538
7021,7021,6/2/2018,12/2/2018,Standard Class,20545,10000279
7022,7022,29/1/2018,5/2/2018,Standard Class,19585,10001045
7023,7023,20/12/2017,23/12/2017,Second Class,17575,10003673
7024,7024,11/11/2017,16/11/2017,Standard Class,13750,10002562
7025,7025,11/11/2017,16/11/2017,Standard Class,13750,10002305
7026,7026,11/11/2017,16/11/2017,Standard Class,13750,10003373
7027,7027,11/11/2017,16/11/2017,Standard Class,13750,10003774
7028,7028,11/11/2017,16/11/2017,Standard Class,13750,10001510
7029,7029,11/11/2017,16/11/2017,Standard Class,13750,10004236
7030,7030,9/11/2018,13/11/2018,Standard Class,15610,10004675
7031,7031,2/5/2015,4/5/2015,Second Class,11860,10004202
7032,7032,22/9/2018,27/9/2018,Standard Class,19105,10004255
7033,7033,22/9/2018,27/9/2018,Standard Class,19105,10003896
7034,7034,17/12/2018,23/12/2018,Standard Class,10735,10002276
7035,7035,17/12/2018,23/12/2018,Standard Class,10735,10001617
7036,7036,17/12/2018,23/12/2018,Standard Class,10735,10000308
7037,7037,18/7/2018,23/7/2018,Standard Class,20365,10001943
7038,7038,18/7/2018,23/7/2018,Standard Class,20365,10002647
7039,7039,18/7/2018,23/7/2018,Standard Class,20365,10004768
7040,7040,3/11/2017,9/11/2017,Standard Class,18835,10002160
7041,7041,8/4/2015,12/4/2015,Standard Class,18445,10003748
7042,7042,8/4/2015,12/4/2015,Standard Class,18445,10001908
7043,7043,14/8/2017,16/8/2017,First Class,21325,10000552
7044,7044,25/9/2015,30/9/2015,Standard Class,11005,10003179
7045,7045,11/12/2017,11/12/2017,Same Day,21850,10004593
7046,7046,11/12/2017,11/12/2017,Same Day,21850,10000914
7047,7047,11/12/2017,11/12/2017,Same Day,21850,10000241
7048,7048,11/12/2017,11/12/2017,Same Day,21850,10000057
7049,7049,11/12/2017,11/12/2017,Same Day,21850,10003774
7050,7050,11/12/2017,11/12/2017,Same Day,21850,10002824
7051,7051,11/12/2017,11/12/2017,Same Day,21850,10004001
7052,7052,11/12/2017,11/12/2017,Same Day,21850,10004619
7053,7053,11/12/2017,11/12/2017,Same Day,21850,10000636
7054,7054,11/12/2017,11/12/2017,Same Day,21850,10001469
7055,7055,11/12/2017,11/12/2017,Same Day,21850,10002897
7056,7056,3/2/2016,5/2/2016,Second Class,16630,10002432
7057,7057,29/12/2017,31/12/2017,Second Class,16645,10002592
7058,7058,31/8/2018,5/9/2018,Standard Class,17890,10002522
7059,7059,4/2/2018,9/2/2018,Standard Class,15355,10003971
7060,7060,6/12/2015,8/12/2015,First Class,19765,10001496
7061,7061,30/5/2017,3/6/2017,Standard Class,18310,10004782
7062,7062,21/5/2017,26/5/2017,Standard Class,10285,10000343
7063,7063,21/5/2017,26/5/2017,Standard Class,10285,10003591
7064,7064,9/8/2015,14/8/2015,Standard Class,14500,10001667
7065,7065,5/9/2017,10/9/2017,Second Class,20665,10004971
7066,7066,23/7/2017,28/7/2017,Standard Class,12205,10001216
7067,7067,23/7/2017,28/7/2017,Standard Class,12205,10004355
7068,7068,23/7/2017,28/7/2017,Standard Class,12205,10001953
7069,7069,23/7/2017,28/7/2017,Standard Class,12205,10004364
7070,7070,23/7/2017,28/7/2017,Standard Class,12205,10001165
7071,7071,12/5/2017,17/5/2017,Standard Class,15580,10001141
7072,7072,2/9/2017,6/9/2017,Standard Class,15715,10000014
7073,7073,2/9/2017,6/9/2017,Standard Class,15715,10000159
7074,7074,2/9/2017,6/9/2017,Standard Class,15715,10003560
7075,7075,2/9/2017,6/9/2017,Standard Class,15715,10001768
7076,7076,2/9/2017,6/9/2017,Standard Class,15715,10002049
7077,7077,2/9/2017,6/9/2017,Standard Class,15715,10003166
7078,7078,21/7/2018,25/7/2018,Second Class,10825,10003469
7079,7079,21/7/2018,25/7/2018,Second Class,10825,10002549
7080,7080,25/9/2018,28/9/2018,First Class,10075,10003476
7081,7081,25/9/2018,28/9/2018,First Class,10075,10000157
7082,7082,3/8/2018,6/8/2018,Second Class,14515,10003123
7083,7083,25/10/2016,27/10/2016,Second Class,15415,10001955
7084,7084,15/6/2018,19/6/2018,Second Class,16690,10001809
7085,7085,9/1/2016,13/1/2016,Standard Class,12685,10000474
7086,7086,9/1/2016,13/1/2016,Standard Class,12685,10001205
7087,7087,9/1/2016,13/1/2016,Standard Class,12685,10004691
7088,7088,9/1/2016,13/1/2016,Standard Class,12685,10004996
7089,7089,9/2/2016,13/2/2016,Second Class,15565,10001908
7090,7090,19/8/2017,20/8/2017,First Class,19390,10000666
7091,7091,19/8/2017,20/8/2017,First Class,19390,10004318
7092,7092,19/8/2017,20/8/2017,First Class,19390,10003429
7093,7093,6/11/2018,10/11/2018,Standard Class,11980,10003302
7094,7094,26/12/2016,30/12/2016,Second Class,13135,10003302
7095,7095,23/11/2015,28/11/2015,Standard Class,20005,10002621
7096,7096,1/8/2017,5/8/2017,Second Class,20890,10000249
7097,7097,21/9/2015,24/9/2015,First Class,16750,10000050
7098,7098,4/9/2018,8/9/2018,Standard Class,14155,10003805
7099,7099,19/6/2018,21/6/2018,Second Class,16330,10000785
7100,7100,19/6/2018,21/6/2018,Second Class,16330,10004909
7101,7101,19/6/2018,21/6/2018,Second Class,16330,10001553
7102,7102,19/4/2017,26/4/2017,Standard Class,16720,10004774
7103,7103,19/4/2017,26/4/2017,Standard Class,16720,10004582
7104,7104,19/4/2017,26/4/2017,Standard Class,16720,10000991
7105,7105,19/4/2017,26/4/2017,Standard Class,16720,10002522
7106,7106,19/4/2017,26/4/2017,Standard Class,16720,10004022
7107,7107,19/4/2017,26/4/2017,Standard Class,16720,10001218
7108,7108,19/4/2017,26/4/2017,Standard Class,16720,10000174
7109,7109,5/5/2017,6/5/2017,First Class,16990,10003392
7110,7110,5/5/2017,6/5/2017,First Class,16990,10001890
7111,7111,18/10/2015,23/10/2015,Second Class,15085,10000167
7112,7112,18/10/2015,23/10/2015,Second Class,15085,10003784
7113,7113,13/2/2018,17/2/2018,Standard Class,15460,10001184
7114,7114,17/11/2018,24/11/2018,Standard Class,14650,10002103
7115,7115,20/1/2015,26/1/2015,Standard Class,18280,10003091
7116,7116,1/12/2018,8/12/2018,Standard Class,20335,10001593
7117,7117,1/12/2018,8/12/2018,Standard Class,20335,10002598
7118,7118,9/8/2016,16/8/2016,Standard Class,18250,10000320
7119,7119,9/8/2016,16/8/2016,Standard Class,18250,10001815
7120,7120,27/9/2017,29/9/2017,Second Class,15160,10003971
7121,7121,27/9/2017,29/9/2017,Second Class,15160,10004685
7122,7122,14/11/2017,20/11/2017,Standard Class,16195,10001609
7123,7123,14/11/2017,20/11/2017,Standard Class,16195,10000550
7124,7124,16/4/2017,22/4/2017,Standard Class,19075,10004209
7125,7125,16/4/2017,22/4/2017,Standard Class,19075,10003022
7126,7126,26/11/2018,1/12/2018,Standard Class,21460,10001039
7127,7127,26/11/2018,1/12/2018,Standard Class,21460,10002624
7128,7128,26/11/2018,1/12/2018,Standard Class,21460,10001473
7129,7129,26/11/2018,1/12/2018,Standard Class,21460,10001819
7130,7130,26/11/2018,1/12/2018,Standard Class,21460,10004287
7131,7131,20/11/2016,27/11/2016,Standard Class,20875,10004728
7132,7132,20/11/2016,27/11/2016,Standard Class,20875,10000918
7133,7133,20/11/2016,27/11/2016,Standard Class,20875,10004593
7134,7134,20/11/2016,27/11/2016,Standard Class,20875,10001337
7135,7135,7/9/2018,7/9/2018,Same Day,21640,10002473
7136,7136,7/9/2018,7/9/2018,Same Day,21640,10003623
7137,7137,24/11/2015,29/11/2015,Standard Class,14815,10002045
7138,7138,11/3/2018,16/3/2018,Standard Class,17290,10002555
7139,7139,11/3/2018,16/3/2018,Standard Class,17290,10002794
7140,7140,11/3/2018,16/3/2018,Standard Class,17290,10004086
7141,7141,11/3/2018,16/3/2018,Standard Class,17290,10004946
7142,7142,12/6/2017,17/6/2017,Standard Class,12415,10000241
7143,7143,12/6/2017,17/6/2017,Standard Class,12415,10004036
7144,7144,26/6/2016,30/6/2016,Standard Class,21670,10001578
7145,7145,22/12/2018,26/12/2018,Standard Class,20425,10002647
7146,7146,22/12/2018,25/12/2018,Second Class,10330,10003008
7147,7147,9/10/2015,15/10/2015,Standard Class,11095,10004071
7148,7148,10/12/2016,15/12/2016,Standard Class,16075,10004980
7149,7149,25/12/2016,27/12/2016,Second Class,16900,10000747
7150,7150,25/12/2016,27/12/2016,Second Class,16900,10004492
7151,7151,29/4/2018,4/5/2018,Standard Class,16480,10004055
7152,7152,28/3/2017,31/3/2017,Second Class,12220,10002485
7153,7153,28/3/2017,31/3/2017,Second Class,12220,10001243
7154,7154,13/5/2016,18/5/2016,Second Class,11170,10004447
7155,7155,13/5/2016,18/5/2016,Second Class,11170,10002280
7156,7156,4/7/2015,9/7/2015,Standard Class,17770,10004734
7157,7157,4/7/2015,9/7/2015,Standard Class,17770,10000145
7158,7158,22/4/2015,24/4/2015,Second Class,10030,10004773
7159,7159,22/4/2015,24/4/2015,Second Class,10030,10004970
7160,7160,19/9/2017,22/9/2017,First Class,12595,10000604
7161,7161,22/7/2015,24/7/2015,Second Class,18325,10003190
7162,7162,22/7/2015,24/7/2015,Second Class,18325,10000155
7163,7163,22/7/2015,24/7/2015,Second Class,18325,10003058
7164,7164,22/7/2015,24/7/2015,Second Class,18325,10004767
7165,7165,8/10/2018,14/10/2018,Standard Class,14440,10002372
7166,7166,25/4/2018,27/4/2018,Second Class,20605,10000158
7167,7167,26/3/2018,30/3/2018,Standard Class,14890,10000158
7168,7168,26/3/2018,30/3/2018,Standard Class,14890,10002313
7169,7169,26/3/2018,30/3/2018,Standard Class,14890,10002581
7170,7170,26/3/2018,30/3/2018,Standard Class,14890,10001205
7171,7171,26/3/2018,30/3/2018,Standard Class,14890,10000344
7172,7172,4/5/2018,10/5/2018,Standard Class,18295,10002897
7173,7173,4/5/2018,10/5/2018,Standard Class,18295,10003694
7174,7174,14/11/2017,18/11/2017,Standard Class,19960,10001644
7175,7175,6/1/2015,7/1/2015,First Class,15145,10002399
7176,7176,27/12/2017,30/12/2017,Second Class,18220,10003063
7177,7177,30/4/2018,4/5/2018,Standard Class,18565,10002071
7178,7178,21/4/2018,23/4/2018,First Class,15250,10004218
7179,7179,17/8/2018,24/8/2018,Standard Class,13885,10000432
7180,7180,17/8/2018,24/8/2018,Standard Class,13885,10003183
7181,7181,17/8/2018,24/8/2018,Standard Class,13885,10002017
7182,7182,17/8/2018,24/8/2018,Standard Class,13885,10003247
7183,7183,17/8/2018,24/8/2018,Standard Class,13885,10001563
7184,7184,12/11/2017,15/11/2017,First Class,13480,10004908
7185,7185,12/11/2017,15/11/2017,First Class,13480,10003392
7186,7186,1/10/2017,6/10/2017,Second Class,15205,10004140
7187,7187,1/10/2017,6/10/2017,Second Class,15205,10003631
7188,7188,12/2/2017,14/2/2017,First Class,15880,10003716
7189,7189,12/2/2017,14/2/2017,First Class,15880,10003274
7190,7190,13/11/2017,17/11/2017,Standard Class,19180,10004848
7191,7191,26/4/2015,30/4/2015,Standard Class,17290,10003504
7192,7192,26/4/2015,30/4/2015,Standard Class,17290,10000305
7193,7193,11/8/2016,15/8/2016,Standard Class,19180,10001427
7194,7194,11/8/2016,15/8/2016,Standard Class,19180,10004614
7195,7195,27/11/2017,3/12/2017,Standard Class,14995,10001944
7196,7196,27/11/2017,3/12/2017,Standard Class,14995,10001039
7197,7197,28/10/2017,28/10/2017,Same Day,21745,10003806
7198,7198,29/12/2015,2/1/2016,Standard Class,17890,10002111
7199,7199,10/9/2016,17/9/2016,Standard Class,11425,10000817
7200,7200,2/10/2018,6/10/2018,Standard Class,12115,10001424
7201,7201,2/10/2018,6/10/2018,Standard Class,12115,10002930
7202,7202,11/9/2017,13/9/2017,First Class,16930,10003759
7203,7203,11/9/2017,13/9/2017,First Class,16930,10001837
7204,7204,11/9/2017,13/9/2017,First Class,16930,10001667
7205,7205,2/6/2017,6/6/2017,Standard Class,13765,10000246
7206,7206,2/6/2017,6/6/2017,Standard Class,13765,10001078
7207,7207,2/6/2017,6/6/2017,Standard Class,13765,10000138
7208,7208,15/10/2018,19/10/2018,Standard Class,17275,10002034
7209,7209,27/9/2016,30/9/2016,Second Class,14935,10000127
7210,7210,27/9/2016,30/9/2016,Second Class,14935,10003172
7211,7211,3/5/2016,6/5/2016,First Class,16870,10001246
7212,7212,3/5/2016,6/5/2016,First Class,16870,10002026
7213,7213,3/5/2016,6/5/2016,First Class,16870,10000844
7214,7214,3/5/2016,6/5/2016,First Class,16870,10001575
7215,7215,9/1/2018,13/1/2018,Standard Class,11290,10004632
7216,7216,27/1/2018,31/1/2018,Standard Class,21310,10000193
7217,7217,2/9/2018,6/9/2018,Standard Class,18100,10003441
7218,7218,14/7/2017,18/7/2017,Standard Class,19360,10004093
7219,7219,14/7/2017,18/7/2017,Standard Class,19360,10002998
7220,7220,14/7/2017,18/7/2017,Standard Class,19360,10000073
7221,7221,24/2/2018,28/2/2018,Standard Class,14080,10001125
7222,7222,24/2/2018,28/2/2018,Standard Class,14080,10003033
7223,7223,20/7/2015,22/7/2015,First Class,19720,10002498
7224,7224,20/7/2015,22/7/2015,First Class,19720,10004569
7225,7225,13/3/2018,15/3/2018,First Class,20380,10002353
7226,7226,13/3/2018,15/3/2018,First Class,20380,10001564
7227,7227,13/3/2018,15/3/2018,First Class,20380,10003673
7228,7228,8/3/2017,12/3/2017,Standard Class,14575,10003347
7229,7229,8/3/2017,12/3/2017,Standard Class,14575,10001934
7230,7230,8/3/2017,12/3/2017,Standard Class,14575,10000632
7231,7231,7/12/2015,10/12/2015,First Class,14320,10003190
7232,7232,10/7/2017,10/7/2017,Same Day,14035,10000904
7233,7233,24/12/2017,30/12/2017,Standard Class,20305,10000771
7234,7234,24/12/2017,30/12/2017,Standard Class,20305,10001990
7235,7235,23/4/2018,25/4/2018,Second Class,15355,10002445
7236,7236,23/4/2018,25/4/2018,Second Class,15355,10003638
7237,7237,23/4/2018,25/4/2018,Second Class,15355,10004864
7238,7238,17/8/2018,22/8/2018,Second Class,21415,10002024
7239,7239,22/5/2018,25/5/2018,First Class,19615,10002445
7240,7240,9/2/2018,13/2/2018,Standard Class,20170,10001370
7241,7241,3/3/2015,8/3/2015,Standard Class,15595,10000305
7242,7242,3/3/2015,8/3/2015,Standard Class,15595,10001972
7243,7243,3/3/2015,8/3/2015,Standard Class,15595,10002486
7244,7244,4/6/2016,9/6/2016,Second Class,11155,10001874
7245,7245,4/6/2016,9/6/2016,Second Class,11155,10003870
7246,7246,27/8/2017,2/9/2017,Standard Class,13825,10002473
7247,7247,12/9/2017,18/9/2017,Standard Class,20695,10003790
7248,7248,30/5/2017,4/6/2017,Standard Class,14140,10002684
7249,7249,30/5/2017,4/6/2017,Standard Class,14140,10001037
7250,7250,30/5/2017,4/6/2017,Standard Class,14140,10000876
7251,7251,30/5/2017,4/6/2017,Standard Class,14140,10003732
7252,7252,30/5/2017,4/6/2017,Standard Class,14140,10000994
7253,7253,30/5/2017,4/6/2017,Standard Class,14140,10000940
7254,7254,30/5/2017,4/6/2017,Standard Class,14140,10004888
7255,7255,30/5/2017,4/6/2017,Standard Class,14140,10000441
7256,7256,10/6/2018,13/6/2018,Second Class,14545,10001231
7257,7257,22/10/2018,28/10/2018,Standard Class,17395,10003988
7258,7258,22/10/2018,28/10/2018,Standard Class,17395,10003068
7259,7259,13/6/2018,17/6/2018,Standard Class,18895,10004260
7260,7260,23/11/2015,26/11/2015,Second Class,12835,10001973
7261,7261,16/8/2018,16/8/2018,Same Day,20215,10002824
7262,7262,16/8/2018,16/8/2018,Same Day,20215,10004950
7263,7263,14/1/2017,20/1/2017,Standard Class,10675,10004039
7264,7264,14/1/2017,20/1/2017,Standard Class,10675,10003374
7265,7265,16/9/2017,22/9/2017,Standard Class,16495,10001918
7266,7266,16/9/2017,22/9/2017,Standard Class,16495,10002287
7267,7267,10/10/2017,14/10/2017,Standard Class,13975,10004498
7268,7268,10/10/2017,14/10/2017,Standard Class,13975,10002557
7269,7269,13/11/2016,17/11/2016,Standard Class,10930,10004908
7270,7270,13/11/2016,17/11/2016,Standard Class,10930,10000794
7271,7271,2/11/2015,6/11/2015,Standard Class,16120,10004171
7272,7272,19/7/2017,21/7/2017,First Class,21535,10002070
7273,7273,19/7/2017,21/7/2017,First Class,21535,10003095
7274,7274,14/5/2017,14/5/2017,Same Day,21235,10003832
7275,7275,21/2/2016,27/2/2016,Standard Class,19240,10003527
7276,7276,16/10/2018,21/10/2018,Standard Class,14410,10001148
7277,7277,22/6/2018,29/6/2018,Standard Class,15730,10002432
7278,7278,9/9/2018,13/9/2018,Standard Class,17140,10001374
7279,7279,9/9/2018,13/9/2018,Standard Class,17140,10000723
7280,7280,14/10/2018,19/10/2018,Standard Class,11260,10003614
7281,7281,20/6/2017,25/6/2017,Standard Class,11365,10004877
7282,7282,20/6/2017,25/6/2017,Standard Class,11365,10004270
7283,7283,2/9/2015,7/9/2015,Standard Class,10525,10002210
7284,7284,30/1/2017,31/1/2017,First Class,20725,10000675
7285,7285,30/1/2017,31/1/2017,First Class,20725,10004781
7286,7286,30/1/2017,31/1/2017,First Class,20725,10004689
7287,7287,4/12/2018,9/12/2018,Standard Class,16915,10001856
7288,7288,23/1/2017,29/1/2017,Standard Class,12415,10000719
7289,7289,26/5/2016,31/5/2016,Standard Class,19900,10003849
7290,7290,4/5/2015,5/5/2015,First Class,18340,10001725
7291,7291,4/5/2015,5/5/2015,First Class,18340,10000840
7292,7292,10/2/2016,14/2/2016,Second Class,18655,10000943
7293,7293,18/11/2015,21/11/2015,First Class,15730,10002533
7294,7294,18/11/2015,21/11/2015,First Class,15730,10001546
7295,7295,18/11/2015,21/11/2015,First Class,15730,10003546
7296,7296,18/11/2015,21/11/2015,First Class,15730,10004728
7297,7297,18/11/2015,21/11/2015,First Class,15730,10000025
7298,7298,4/9/2018,8/9/2018,Standard Class,13645,10003817
7299,7299,4/9/2018,8/9/2018,Standard Class,13645,10000289
7300,7300,29/3/2015,2/4/2015,Standard Class,18145,10001889
7301,7301,5/11/2017,7/11/2017,Second Class,17155,10002305
7302,7302,5/11/2017,7/11/2017,Second Class,17155,10004875
7303,7303,5/11/2017,7/11/2017,Second Class,17155,10001434
7304,7304,10/6/2018,14/6/2018,Second Class,18280,10004395
7305,7305,10/8/2016,14/8/2016,Standard Class,11320,10004632
7306,7306,9/10/2016,13/10/2016,Standard Class,20575,10000145
7307,7307,9/10/2016,13/10/2016,Standard Class,20575,10002498
7308,7308,9/10/2016,13/10/2016,Standard Class,20575,10001761
7309,7309,28/5/2017,2/6/2017,Standard Class,21040,10001817
7310,7310,11/5/2018,16/5/2018,Second Class,21910,10004456
7311,7311,16/10/2017,20/10/2017,Standard Class,18655,10001539
7312,7312,17/11/2018,21/11/2018,Standard Class,16330,10003205
7313,7313,17/11/2018,21/11/2018,Standard Class,16330,10002813
7314,7314,26/11/2018,29/11/2018,Second Class,17935,10002310
7315,7315,26/11/2018,29/11/2018,Second Class,17935,10003623
7316,7316,3/9/2018,7/9/2018,Standard Class,18295,10003424
7317,7317,3/9/2018,7/9/2018,Standard Class,18295,10004353
7318,7318,5/12/2018,8/12/2018,First Class,11950,10001934
7319,7319,5/12/2018,8/12/2018,First Class,11950,10003766
7320,7320,10/11/2018,17/11/2018,Standard Class,17845,10004540
7321,7321,10/11/2018,17/11/2018,Standard Class,17845,10001543
7322,7322,18/3/2015,24/3/2015,Standard Class,20050,10004597
7323,7323,18/3/2015,24/3/2015,Standard Class,20050,10001148
7324,7324,18/3/2015,24/3/2015,Standard Class,20050,10000078
7325,7325,12/11/2017,13/11/2017,First Class,20650,10001037
7326,7326,26/10/2018,30/10/2018,Standard Class,20440,10001433
7327,7327,26/10/2018,30/10/2018,Standard Class,20440,10003007
7328,7328,11/4/2016,17/4/2016,Standard Class,18880,10001290
7329,7329,11/4/2016,17/4/2016,Standard Class,18880,10000087
7330,7330,25/12/2016,30/12/2016,Standard Class,15625,10002049
7331,7331,25/12/2016,30/12/2016,Standard Class,15625,10002613
7332,7332,21/9/2018,23/9/2018,First Class,11575,10004950
7333,7333,20/12/2015,23/12/2015,Second Class,20950,10004875
7334,7334,18/7/2016,21/7/2016,First Class,16255,10003190
7335,7335,26/7/2015,1/8/2015,Standard Class,20470,10000553
7336,7336,26/7/2015,1/8/2015,Standard Class,20470,10002762
7337,7337,26/7/2015,1/8/2015,Standard Class,20470,10000719
7338,7338,26/12/2015,1/1/2016,Standard Class,21520,10000563
7339,7339,11/12/2018,17/12/2018,Standard Class,13045,10004289
7340,7340,11/12/2018,17/12/2018,Standard Class,13045,10003555
7341,7341,11/12/2018,17/12/2018,Standard Class,13045,10001958
7342,7342,11/12/2018,17/12/2018,Standard Class,13045,10000225
7343,7343,3/3/2015,7/3/2015,Standard Class,20020,10002534
7344,7344,21/10/2018,27/10/2018,Standard Class,15400,10000301
7345,7345,21/10/2018,27/10/2018,Standard Class,15400,10003460
7346,7346,10/11/2018,16/11/2018,Standard Class,14425,10001772
7347,7347,16/3/2018,18/3/2018,Second Class,17650,10003505
7348,7348,22/9/2017,29/9/2017,Standard Class,19660,10004484
7349,7349,6/2/2018,13/2/2018,Standard Class,20560,10001593
7350,7350,31/12/2016,2/1/2017,Second Class,10690,10004139
7351,7351,9/10/2017,14/10/2017,Standard Class,17335,10001315
7352,7352,9/10/2017,14/10/2017,Standard Class,17335,10001488
7353,7353,30/12/2015,3/1/2016,Second Class,10345,10002170
7354,7354,30/12/2015,3/1/2016,Second Class,10345,10004575
7355,7355,12/4/2017,14/4/2017,First Class,15295,10000809
7356,7356,12/4/2017,14/4/2017,First Class,15295,10000225
7357,7357,12/4/2017,14/4/2017,First Class,15295,10003707
7358,7358,28/11/2017,4/12/2017,Standard Class,13180,10004539
7359,7359,28/11/2017,4/12/2017,Standard Class,13180,10004076
7360,7360,28/11/2017,4/12/2017,Standard Class,13180,10003166
7361,7361,28/11/2017,4/12/2017,Standard Class,13180,10002301
7362,7362,28/11/2017,4/12/2017,Standard Class,13180,10002647
7363,7363,15/4/2018,17/4/2018,First Class,11095,10004654
7364,7364,9/3/2016,11/3/2016,Second Class,21310,10001175
7365,7365,28/10/2015,1/11/2015,Standard Class,11395,10001336
7366,7366,7/1/2018,9/1/2018,Second Class,15190,10000760
7367,7367,7/1/2018,9/1/2018,Second Class,15190,10002301
7368,7368,7/1/2018,9/1/2018,Second Class,15190,10004884
7369,7369,7/1/2018,9/1/2018,Second Class,15190,10003112
7370,7370,13/8/2018,20/8/2018,Standard Class,17905,10000069
7371,7371,2/11/2018,5/11/2018,First Class,14650,10001958
7372,7372,19/9/2015,23/9/2015,Standard Class,18130,10001321
7373,7373,31/5/2016,31/5/2016,Same Day,18265,10003504
7374,7374,13/9/2017,18/9/2017,Standard Class,10270,10000419
7375,7375,13/9/2017,18/9/2017,Standard Class,10270,10004559
7376,7376,13/9/2017,18/9/2017,Standard Class,10270,10001644
7377,7377,13/9/2017,18/9/2017,Standard Class,10270,10004782
7378,7378,13/9/2017,18/9/2017,Standard Class,10270,10002250
7379,7379,13/9/2017,18/9/2017,Standard Class,10270,10001394
7380,7380,13/9/2017,18/9/2017,Standard Class,10270,10001838
7381,7381,13/9/2017,18/9/2017,Standard Class,10270,10004340
7382,7382,13/9/2017,18/9/2017,Standard Class,10270,10003664
7383,7383,13/9/2017,18/9/2017,Standard Class,10270,10004897
7384,7384,29/11/2018,3/12/2018,Standard Class,21070,10000454
7385,7385,29/11/2018,3/12/2018,Standard Class,21070,10004017
7386,7386,4/12/2018,7/12/2018,Second Class,16765,10000241
7387,7387,2/5/2018,6/5/2018,Standard Class,13570,10003016
7388,7388,2/5/2018,6/5/2018,Standard Class,13570,10001615
7389,7389,2/5/2018,6/5/2018,Standard Class,13570,10002713
7390,7390,25/12/2017,30/12/2017,Standard Class,12970,10002958
7391,7391,25/12/2017,30/12/2017,Standard Class,12970,10003746
7392,7392,30/9/2015,30/9/2015,Same Day,12955,10003217
7393,7393,12/7/2015,15/7/2015,Second Class,17725,10001526
7394,7394,12/7/2015,15/7/2015,Second Class,17725,10002857
7395,7395,8/9/2017,13/9/2017,Standard Class,21325,10003039
7396,7396,8/9/2017,13/9/2017,Standard Class,21325,10002615
7397,7397,6/8/2018,10/8/2018,Standard Class,20395,10002573
7398,7398,14/5/2016,19/5/2016,Standard Class,12535,10004015
7399,7399,14/5/2016,19/5/2016,Standard Class,12535,10001979
7400,7400,14/5/2016,19/5/2016,Standard Class,12535,10003833
7401,7401,14/5/2016,19/5/2016,Standard Class,12535,10004495
7402,7402,20/1/2018,21/1/2018,First Class,17410,10001613
7403,7403,30/5/2017,6/6/2017,Standard Class,15310,10003247
7404,7404,8/4/2015,12/4/2015,Standard Class,15880,10004442
7405,7405,23/7/2015,24/7/2015,First Class,10270,10001314
7406,7406,30/5/2018,3/6/2018,Standard Class,17890,10001619
7407,7407,30/5/2018,3/6/2018,Standard Class,17890,10002323
7408,7408,30/5/2018,3/6/2018,Standard Class,17890,10000820
7409,7409,13/3/2017,15/3/2017,Second Class,20770,10004287
7410,7410,13/3/2017,15/3/2017,Second Class,20770,10000474
7411,7411,13/3/2017,15/3/2017,Second Class,20770,10001494
7412,7412,13/3/2017,15/3/2017,Second Class,20770,10004996
7413,7413,13/3/2017,15/3/2017,Second Class,20770,10004318
7414,7414,13/3/2017,15/3/2017,Second Class,20770,10002574
7415,7415,13/3/2017,15/3/2017,Second Class,20770,10002353
7416,7416,13/3/2017,15/3/2017,Second Class,20770,10003641
7417,7417,13/3/2017,15/3/2017,Second Class,20770,10001148
7418,7418,10/4/2018,14/4/2018,Standard Class,11755,10000026
7419,7419,10/4/2018,14/4/2018,Standard Class,11755,10003878
7420,7420,25/6/2017,27/6/2017,Second Class,17140,10001146
7421,7421,25/6/2017,27/6/2017,Second Class,17140,10003919
7422,7422,17/3/2015,21/3/2015,Standard Class,17440,10000605
7423,7423,17/3/2015,21/3/2015,Standard Class,17440,10000309
7424,7424,17/3/2015,21/3/2015,Standard Class,17440,10003349
7425,7425,17/3/2015,21/3/2015,Standard Class,17440,10003063
7426,7426,17/3/2015,21/3/2015,Standard Class,17440,10003971
7427,7427,9/8/2015,13/8/2015,Standard Class,19720,10004838
7428,7428,9/8/2015,13/8/2015,Standard Class,19720,10001097
7429,7429,26/7/2016,31/7/2016,Standard Class,11095,10000605
7430,7430,26/7/2016,31/7/2016,Standard Class,11095,10003314
7431,7431,26/7/2016,31/7/2016,Standard Class,11095,10002067
7432,7432,15/2/2015,19/2/2015,Standard Class,11020,10001031
7433,7433,24/3/2016,27/3/2016,Second Class,12085,10003832
7434,7434,2/9/2018,6/9/2018,Standard Class,15235,10000138
7435,7435,2/9/2018,6/9/2018,Standard Class,15235,10004607
7436,7436,16/11/2016,18/11/2016,First Class,15805,10003148
7437,7437,9/12/2015,11/12/2015,First Class,21760,10001804
7438,7438,9/12/2015,11/12/2015,First Class,21760,10000036
7439,7439,3/2/2018,7/2/2018,Second Class,19810,10001166
7440,7440,3/2/2018,7/2/2018,Second Class,19810,10001033
7441,7441,3/2/2018,7/2/2018,Second Class,19810,10004597
7442,7442,3/2/2018,7/2/2018,Second Class,19810,10000418
7443,7443,11/11/2018,14/11/2018,First Class,18025,10004090
