order_id_PK,OrderID,OrderDate,CustomerID,ProductID,ProductName
7109,US-2017-102239,5/5/2017,16990,10003392,Global Adaptabilities Conference Tables
7110,US-2017-102239,5/5/2017,16990,10001890,Avery Poly Binder Pockets
7111,CA-2015-143168,18/10/2015,15085,10000167,Xerox 1925
7112,CA-2015-143168,18/10/2015,15085,10003784,Computer Printout Index Tabs
7113,CA-2018-104906,13/2/2018,15460,10001184,Xerox 1903
7114,CA-2018-118122,17/11/2018,14650,10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
7115,US-2015-147774,20/1/2015,18280,10003091,GBC DocuBind TL200 Manual Binding Machine
7116,CA-2018-166926,1/12/2018,20335,10001593,Xerox 1947
7117,CA-2018-166926,1/12/2018,20335,10002598,"Hon Metal Bookcases, Putty"
7118,CA-2016-128013,9/8/2016,18250,10000320,OIC Stacking Trays
7119,CA-2016-128013,9/8/2016,18250,10001815,Xerox 1885
7120,CA-2017-123176,27/9/2017,15160,10003971,Xerox 1965
7121,CA-2017-123176,27/9/2017,15160,10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
7122,US-2017-117541,14/11/2017,16195,10001609,Tops Wirebound Message Log Books
7123,US-2017-117541,14/11/2017,16195,10000550,Stacking Trays by OIC
7124,CA-2017-166282,16/4/2017,19075,10004209,Memorex Froggy Flash Drive 4 GB
7125,CA-2017-166282,16/4/2017,19075,10003022,Xerox 1992
7126,CA-2018-141439,26/11/2018,21460,10001039,KI Adjustable-Height Table
7127,CA-2018-141439,26/11/2018,21460,10002624,Samsung Galaxy S4 Mini
7128,CA-2018-141439,26/11/2018,21460,10001473,DAX Wood Document Frame
7129,CA-2018-141439,26/11/2018,21460,10001819,Innergie mMini Combo Duo USB Travel Charging Kit
7130,CA-2018-141439,26/11/2018,21460,10004287,SAFCO Arco Folding Chair
7131,CA-2016-163965,20/11/2016,20875,10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders
7132,CA-2016-163965,20/11/2016,20875,10000918,Crate-A-Files
7133,CA-2016-163965,20/11/2016,20875,10004593,Ibico Laser Imprintable Binding System Covers
7134,CA-2016-163965,20/11/2016,20875,10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases
7135,CA-2018-128783,7/9/2018,21640,10002473,Maxell 4.7GB DVD-R
7136,CA-2018-128783,7/9/2018,21640,10003623,"DataProducts Ampli Magnifier Task Lamp, Black,"
7137,CA-2015-122217,24/11/2015,14815,10002045,"Executive Impressions 14"""
7138,US-2018-141558,11/3/2018,17290,10002555,Nortel Meridian M5316 Digital phone
7139,US-2018-141558,11/3/2018,17290,10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
7140,US-2018-141558,11/3/2018,17290,10004086,KI Adjustable-Height Table
7141,US-2018-141558,11/3/2018,17290,10004946,Desktop 3-Pocket Hot File
7142,CA-2017-139941,12/6/2017,12415,10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7143,CA-2017-139941,12/6/2017,12415,10004036,Bionaire 99.97% HEPA Air Cleaner
7144,CA-2016-166583,26/6/2016,21670,10001578,Polycom SoundStation2 EX Conference phone
7145,CA-2018-100412,22/12/2018,20425,10002647,"Situations Contoured Folding Chairs, 4/Set"
7146,CA-2018-142909,22/12/2018,10330,10003008,"Lesro Round Back Collection Coffee Table, End Table"
7147,CA-2015-137911,9/10/2015,11095,10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
7148,CA-2016-106208,10/12/2016,16075,10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
7149,US-2016-136749,25/12/2016,16900,10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets
7150,US-2016-136749,25/12/2016,16900,10004492,Tuf-Vin Binders
7151,CA-2018-126718,29/4/2018,16480,10004055,Color-Coded Legal Exhibit Labels
7152,CA-2017-131380,28/3/2017,12220,10002485,Rogers Deluxe File Chest
7153,CA-2017-131380,28/3/2017,12220,10001243,Xerox 1983
7154,CA-2016-145835,13/5/2016,11170,10004447,Toshiba IPT2010-SD IP Telephone
7155,CA-2016-145835,13/5/2016,11170,10002280,Advantus Plastic Paper Clips
7156,CA-2015-138709,4/7/2015,17770,10004734,Southworth Structures Collection
7157,CA-2015-138709,4/7/2015,17770,10000145,Zipper Ring Binder Pockets
7158,CA-2015-122070,22/4/2015,10030,10004773,Staple envelope
7159,CA-2015-122070,22/4/2015,10030,10004970,"ACCOHIDE 3-Ring Binder, Blue, 1"""
7160,CA-2017-158610,19/9/2017,12595,10000604,Home/Office Personal File Carts
7161,CA-2015-117464,22/7/2015,18325,10003190,Newell 32
7162,CA-2015-117464,22/7/2015,18325,10000155,Global Comet Stacking Armless Chair
7163,CA-2015-117464,22/7/2015,18325,10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
7164,CA-2015-117464,22/7/2015,18325,10004767,Safco Drafting Table
7165,US-2018-168613,8/10/2018,14440,10002372,Office Star - Ergonomically Designed Knee Chair
7166,CA-2018-125381,25/4/2018,20605,10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card
7167,US-2018-141677,26/3/2018,14890,10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card
7168,US-2018-141677,26/3/2018,14890,10002313,Canon PC1080F Personal Copier
7169,US-2018-141677,26/3/2018,14890,10002581,Xerox 1951
7170,US-2018-141677,26/3/2018,14890,10001205,Belkin 5 Outlet SurgeMaster Power Centers
7171,US-2018-141677,26/3/2018,14890,10000344,"Neat Ideas Personal Hanging Folder Files, Black"
7172,CA-2018-133067,4/5/2018,18295,10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
7173,CA-2018-133067,4/5/2018,18295,10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
7174,US-2017-144351,14/11/2017,19960,10001644,"BlueLounge Milo Smartphone Stand, White/Metallic"
7175,CA-2015-106054,6/1/2015,15145,10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
7176,CA-2017-138667,27/12/2017,18220,10003063,Micro Innovations USB RF Wireless Keyboard with Mouse
7177,CA-2018-150609,30/4/2018,18565,10002071,Fellowes Black Plastic Comb Bindings
7178,CA-2018-128853,21/4/2018,15250,10004218,"Global Fabric Manager's Chair, Dark Gray"
7179,CA-2018-133102,17/8/2018,13885,10000432,Acco Side-Punched Conventional Columnar Pads
7180,CA-2018-133102,17/8/2018,13885,10003183,Avery Fluorescent Highlighter Four-Color Set
7181,CA-2018-133102,17/8/2018,13885,10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
7182,CA-2018-133102,17/8/2018,13885,10003247,36X48 HARDFLOOR CHAIRMAT
7183,CA-2018-133102,17/8/2018,13885,10001563,Belkin Premiere Surge Master II 8-outlet surge protector
7184,CA-2017-164399,12/11/2017,13480,10004908,Panasonic KX TS3282W Corded phone
7185,CA-2017-164399,12/11/2017,13480,10003392,Global Adaptabilities Conference Tables
7186,CA-2017-116918,1/10/2017,15205,10004140,Avery Non-Stick Binders
7187,CA-2017-116918,1/10/2017,15205,10003631,Staples in misc. colors
7188,CA-2017-110492,12/2/2017,15880,10003716,Tennsco Double-Tier Lockers
7189,CA-2017-110492,12/2/2017,15880,10003274,"Avery Durable Slant Ring Binders, No Labels"
7190,CA-2017-147683,13/11/2017,19180,10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
7191,CA-2015-116785,26/4/2015,17290,10003504,Newell 347
7192,CA-2015-116785,26/4/2015,17290,10000305,Avery 495
7193,US-2016-156797,11/8/2016,19180,10001427,Newell 330
7194,US-2016-156797,11/8/2016,19180,10004614,AT&T 841000 Phone
7195,CA-2017-104276,27/11/2017,14995,10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
7196,CA-2017-104276,27/11/2017,14995,10001039,KI Adjustable-Height Table
7197,CA-2017-120369,28/10/2017,21745,10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
7198,CA-2015-118276,29/12/2015,17890,10002111,"Master Caster Door Stop, Large Brown"
7199,CA-2016-136658,10/9/2016,11425,10000817,Manco Dry-Lighter Erasable Highlighter
7200,CA-2018-137414,2/10/2018,12115,10001424,Dax Clear Box Frame
7201,CA-2018-137414,2/10/2018,12115,10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers
7202,CA-2017-143476,11/9/2017,16930,10003759,"Crayola Anti Dust Chalk, 12/Pack"
7203,CA-2017-143476,11/9/2017,16930,10001837,Xerox 1976
7204,CA-2017-143476,11/9/2017,16930,10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
7205,US-2017-119046,2/6/2017,13765,10000246,Riverleaf Stik-Withit Designer Note Cubes
7206,US-2017-119046,2/6/2017,13765,10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
7207,US-2017-119046,2/6/2017,13765,10000138,Acco Translucent Poly Ring Binders
7208,CA-2018-154949,15/10/2018,17275,10002034,Avery 478
7209,CA-2016-103072,27/9/2016,14935,10000127,Newell 321
7210,CA-2016-103072,27/9/2016,14935,10003172,Xerox 1996
7211,CA-2016-150770,3/5/2016,16870,10001246,Newell 317
7212,CA-2016-150770,3/5/2016,16870,10002026,Avery Arch Ring Binders
7213,CA-2016-150770,3/5/2016,16870,10000844,Logitech Gaming G510s - Keyboard
7214,CA-2016-150770,3/5/2016,16870,10001575,GBC Linen Binding Covers
7215,CA-2018-154760,9/1/2018,11290,10004632,Ibico Hi-Tech Manual Binding System
7216,US-2018-104437,27/1/2018,21310,10000193,Jensen SMPS-640 - speaker phone
7217,CA-2018-113075,2/9/2018,18100,10003441,Kingston Digital DataTraveler 32GB USB 2.0
7218,CA-2017-109953,14/7/2017,19360,10004093,Panasonic Kx-TS550
7219,CA-2017-109953,14/7/2017,19360,10002998,Holmes 99% HEPA Air Purifier
7220,CA-2017-109953,14/7/2017,19360,10000073,Deflect-O Glasstique Clear Desk Accessories
7221,CA-2018-127397,24/2/2018,14080,10001125,Xerox 1988
7222,CA-2018-127397,24/2/2018,14080,10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
7223,CA-2015-157546,20/7/2015,19720,10002498,Clear Mylar Reinforcing Strips
7224,CA-2015-157546,20/7/2015,19720,10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
7225,CA-2018-153843,13/3/2018,20380,10002353,GBC VeloBind Cover Sets
7226,CA-2018-153843,13/3/2018,20380,10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
7227,CA-2018-153843,13/3/2018,20380,10003673,Strathmore Photo Mount Cards
7228,CA-2017-137337,8/3/2017,14575,10003347,Coloredge Poster Frame
7229,CA-2017-137337,8/3/2017,14575,10001934,Xerox 1993
7230,CA-2017-137337,8/3/2017,14575,10000632,Satellite Sectional Post Binders
7231,CA-2015-138737,7/12/2015,14320,10003190,Newell 32
7232,CA-2017-164924,10/7/2017,14035,10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
7233,CA-2017-101651,24/12/2017,20305,10000771,"Eldon 200 Class Desk Accessories, Smoke"
7234,CA-2017-101651,24/12/2017,20305,10001990,Staple envelope
7235,CA-2018-136651,23/4/2018,15355,10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
7236,CA-2018-136651,23/4/2018,15355,10003638,GBC Durable Plastic Covers
7237,CA-2018-136651,23/4/2018,15355,10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
7238,CA-2018-118892,17/8/2018,21415,10002024,HON 5400 Series Task Chairs for Big and Tall
7239,US-2018-151127,22/5/2018,19615,10002445,SANFORD Major Accent Highlighters
7240,CA-2018-145807,9/2/2018,20170,10001370,Sensible Storage WireTech Storage Systems
7241,US-2015-127978,3/3/2015,15595,10000305,Avery 495
7242,US-2015-127978,3/3/2015,15595,10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine
7243,US-2015-127978,3/3/2015,15595,10002486,Eldon Shelf Savers Cubes and Bins
7244,CA-2016-158491,4/6/2016,11155,10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac
7245,CA-2016-158491,4/6/2016,11155,10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH
7246,CA-2017-116764,27/8/2017,13825,10002473,Avery 484
7247,CA-2017-152457,12/9/2017,20695,10003790,Xerox 1991
7248,CA-2017-152730,30/5/2017,14140,10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
7249,CA-2017-152730,30/5/2017,14140,10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
7250,CA-2017-152730,30/5/2017,14140,10000876,Eldon Simplefile Box Office
7251,CA-2017-152730,30/5/2017,14140,10003732,Newell 333
7252,CA-2017-152730,30/5/2017,14140,10000994,Xerox 1915
7253,CA-2017-152730,30/5/2017,14140,10000940,Newell 343
7254,CA-2017-152730,30/5/2017,14140,10004888,Xerox 217
7255,CA-2017-152730,30/5/2017,14140,10000441,VTech DS6151
7256,CA-2018-137001,10/6/2018,14545,10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
7257,CA-2018-156363,22/10/2018,17395,10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
7258,CA-2018-156363,22/10/2018,17395,10003068,#6 3/4 Gummed Flap White Envelopes
7259,CA-2018-122056,13/6/2018,18895,10004260,Boston 1799 Powerhouse Electric Pencil Sharpener
7260,US-2015-143721,23/11/2015,12835,10001973,Office Star Flex Back Scooter Chair with White Frame
7261,CA-2018-122987,16/8/2018,20215,10002824,Recycled Easel Ring Binders
7262,CA-2018-122987,16/8/2018,20215,10004950,Acco Perma 3000 Stacking Storage Drawers
7263,CA-2017-133368,14/1/2017,10675,10004039,Xerox 1882
7264,CA-2017-133368,14/1/2017,10675,10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base
7265,CA-2017-123337,16/9/2017,16495,10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
7266,CA-2017-123337,16/9/2017,16495,10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
7267,US-2017-150357,10/10/2017,13975,10004498,Martin-Yale Premier Letter Opener
7268,US-2017-150357,10/10/2017,13975,10002557,Presstex Flexible Ring Binders
7269,CA-2016-144519,13/11/2016,10930,10004908,Panasonic KX TS3282W Corded phone
7270,CA-2016-144519,13/11/2016,10930,10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke"
7271,CA-2015-120670,2/11/2015,16120,10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
7272,CA-2017-157217,19/7/2017,21535,10002070,Griffin GC36547 PowerJolt SE Lightning Charger
7273,CA-2017-157217,19/7/2017,21535,10003095,Logitech G35 7.1-Channel Surround Sound Headset
7274,CA-2017-108224,14/5/2017,21235,10003832,Logitech P710e Mobile Speakerphone
7275,CA-2016-162782,21/2/2016,19240,10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
7276,CA-2018-159282,16/10/2018,14410,10001148,Swingline SM12-08 MicroCut Jam Free Shredder
7277,CA-2018-155936,22/6/2018,15730,10002432,Wilson Jones Standard D-Ring Binders
7278,CA-2018-169439,9/9/2018,17140,10001374,"BIC Brite Liner Highlighters, Chisel Tip"
7279,CA-2018-169439,9/9/2018,17140,10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
7280,CA-2018-151183,14/10/2018,11260,10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
7281,CA-2017-149965,20/6/2017,11365,10004877,Imation 30456 USB Flash Drive 8GB
7282,CA-2017-149965,20/6/2017,11365,10004270,"Eldon Image Series Desk Accessories, Burgundy"
7283,CA-2015-158281,2/9/2015,10525,10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
7284,CA-2017-153661,30/1/2017,20725,10000675,"File Shuttle II and Handi-File, Black"
7285,CA-2017-153661,30/1/2017,20725,10004781,GBC Wire Binding Strips
7286,CA-2017-153661,30/1/2017,20725,10004689,Avery 512
7287,CA-2018-109183,4/12/2018,16915,10001856,Okidata C610n Printer
7288,CA-2017-113656,23/1/2017,12415,10000719,"DAX Cubicle Frames, 8-1/2 x 11"
7289,CA-2016-148964,26/5/2016,19900,10003849,"DAX Metal Frame, Desktop, Stepped-Edge"
7290,CA-2015-111899,4/5/2015,18340,10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners
7291,CA-2015-111899,4/5/2015,18340,10000840,OIC Thumb-Tacks
7292,CA-2016-101126,10/2/2016,18655,10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
7293,CA-2015-163468,18/11/2015,15730,10002533,BPI Conference Tables
7294,CA-2015-163468,18/11/2015,15730,10001546,Dana Swing-Arm Lamps
7295,CA-2015-163468,18/11/2015,15730,10003546,Hon 4-Shelf Metal Bookcases
7296,CA-2015-163468,18/11/2015,15730,10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders
7297,CA-2015-163468,18/11/2015,15730,10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers
7298,US-2018-117450,4/9/2018,13645,10003817,"Global Value Steno Chair, Gray"
7299,US-2018-117450,4/9/2018,13645,10000289,Xerox 213
7300,CA-2015-137274,29/3/2015,18145,10001889,Bush Advantage Collection Racetrack Conference Table
7301,CA-2017-144092,5/11/2017,17155,10002305,KeyTronic E03601U1 - Keyboard - Beige
7302,CA-2017-144092,5/11/2017,17155,10004875,Harbour Creations 67200 Series Stacking Chairs
7303,CA-2017-144092,5/11/2017,17155,10001434,"Strathmore #10 Envelopes, Ultimate White"
7304,CA-2018-112172,10/6/2018,18280,10004395,Plymouth Boxed Rubber Bands by Plymouth
7305,CA-2016-121699,10/8/2016,11320,10004632,Ibico Hi-Tech Manual Binding System
7306,CA-2016-162761,9/10/2016,20575,10000145,Zipper Ring Binder Pockets
7307,CA-2016-162761,9/10/2016,20575,10002498,Clear Mylar Reinforcing Strips
7308,CA-2016-162761,9/10/2016,20575,10001761,Avery Hi-Liter Smear-Safe Highlighters
7309,CA-2017-121377,28/5/2017,21040,10001817,Wilson Electronics DB Pro Signal Booster
7310,CA-2018-115322,11/5/2018,21910,10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener
7311,CA-2017-132066,16/10/2017,18655,10001539,Chromcraft Rectangular Conference Tables
7312,CA-2018-158120,17/11/2018,16330,10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
7313,CA-2018-158120,17/11/2018,16330,10002813,Avery Reinforcements for Hole-Punch Pages
7314,CA-2018-100097,26/11/2018,17935,10002310,Panasonic KX T7731-B Digital phone
7315,CA-2018-100097,26/11/2018,17935,10003623,"DataProducts Ampli Magnifier Task Lamp, Black,"
7316,CA-2018-167626,3/9/2018,18295,10003424,"""While you Were Out"" Message Book, One Form per Page"
7317,CA-2018-167626,3/9/2018,18295,10004353,Hypercom P1300 Pinpad
7318,US-2018-126053,5/12/2018,11950,10001934,Magnifier Swing Arm Lamp
7319,US-2018-126053,5/12/2018,11950,10003766,Self-Adhesive Removable Labels
7320,US-2018-128447,10/11/2018,17845,10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
7321,US-2018-128447,10/11/2018,17845,10001543,GBC VeloBinder Manual Binding System
7322,US-2015-131275,18/3/2015,20050,10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets
7323,US-2015-131275,18/3/2015,20050,10001148,Swingline SM12-08 MicroCut Jam Free Shredder
7324,US-2015-131275,18/3/2015,20050,10000078,Tennsco 6- and 18-Compartment Lockers
7325,CA-2017-149349,12/11/2017,20650,10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
7326,CA-2018-115119,26/10/2018,20440,10001433,Cisco Small Business SPA 502G VoIP phone
7327,CA-2018-115119,26/10/2018,20440,10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
7328,CA-2016-125563,11/4/2016,18880,10001290,Executive Impressions Supervisor Wall Clock
7329,CA-2016-125563,11/4/2016,18880,10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
7330,CA-2016-113152,25/12/2016,15625,10002049,Logitech G19 Programmable Gaming Keyboard
7331,CA-2016-113152,25/12/2016,15625,10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
7332,CA-2018-165155,21/9/2018,11575,10004950,Acco Perma 3000 Stacking Storage Drawers
7333,CA-2015-163412,20/12/2015,20950,10004875,Harbour Creations 67200 Series Stacking Chairs
7334,CA-2016-159590,18/7/2016,16255,10003190,Newell 32
7335,CA-2015-116190,26/7/2015,20470,10000553,"Metal Folding Chairs, Beige, 4/Carton"
7336,CA-2015-116190,26/7/2015,20470,10002762,Avery 485
7337,CA-2015-116190,26/7/2015,20470,10000719,"DAX Cubicle Frames, 8-1/2 x 11"
7338,CA-2015-168473,26/12/2015,21520,10000563,Fellowes Bankers Box Stor/Drawer Steel Plus
7339,CA-2018-168389,11/12/2018,13045,10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
7340,CA-2018-168389,11/12/2018,13045,10003555,Motorola HK250 Universal Bluetooth Headset
7341,CA-2018-168389,11/12/2018,13045,10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners
7342,CA-2018-168389,11/12/2018,13045,10000225,"Global Geo Office Task Chair, Gray"
7343,CA-2015-130421,3/3/2015,20020,10002534,3.6 Cubic Foot Counter Height Office Refrigerator
7344,CA-2018-142125,21/10/2018,15400,10000301,GBC Instant Report Kit
7345,CA-2018-142125,21/10/2018,15400,10003460,Acco 3-Hole Punch
7346,CA-2018-141138,10/11/2018,14425,10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
7347,CA-2018-152135,16/3/2018,17650,10003505,Geemarc AmpliPOWER60
7348,CA-2017-151974,22/9/2017,19660,10004484,Avery 476
7349,CA-2018-154102,6/2/2018,20560,10001593,Xerox 1947
7350,CA-2016-139780,31/12/2016,10690,10004139,Fellowes Presentation Covers for Comb Binding Machines
7351,CA-2017-114748,9/10/2017,17335,10001315,Newell 310
7352,CA-2017-114748,9/10/2017,17335,10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
7353,US-2015-115189,30/12/2015,10345,10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone
7354,US-2015-115189,30/12/2015,10345,10004575,Hon 5100 Series Wood Tables
7355,CA-2017-163594,12/4/2017,15295,10000809,Xerox 206
7356,CA-2017-163594,12/4/2017,15295,10000225,"Global Geo Office Task Chair, Gray"
7357,CA-2017-163594,12/4/2017,15295,10003707,Aluminum Screw Posts
7358,CA-2017-127243,28/11/2017,13180,10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster
7359,CA-2017-127243,28/11/2017,13180,10004076,Translucent Push Pins by OIC
7360,CA-2017-127243,28/11/2017,13180,10003166,GBC Plasticlear Binding Covers
7361,CA-2017-127243,28/11/2017,13180,10002301,Tennsco Commercial Shelving
7362,CA-2017-127243,28/11/2017,13180,10002647,"Situations Contoured Folding Chairs, 4/Set"
7363,CA-2018-161851,15/4/2018,11095,10004654,Avery Binding System Hidden Tab Executive Style Index Sets
7364,CA-2016-110345,9/3/2016,21310,10001175,Avery 514
7365,CA-2015-107769,28/10/2015,11395,10001336,Digium D40 VoIP phone
7366,US-2018-123862,7/1/2018,15190,10000760,Eldon Fold 'N Roll Cart System
7367,US-2018-123862,7/1/2018,15190,10002301,Tennsco Commercial Shelving
7368,US-2018-123862,7/1/2018,15190,10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles
7369,US-2018-123862,7/1/2018,15190,10003112,Staples
7370,CA-2018-100580,13/8/2018,17905,10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
7371,US-2018-145597,2/11/2018,14650,10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners
7372,CA-2015-132787,19/9/2015,18130,10001321,"Decoflex Hanging Personal Folder File, Blue"
7373,CA-2016-136224,31/5/2016,18265,10003504,Newell 347
7374,CA-2017-105732,13/9/2017,10270,10000419,"Rogers Jumbo File, Granite"
7375,CA-2017-105732,13/9/2017,10270,10004559,Avery 49
7376,CA-2017-105732,13/9/2017,10270,10001644,"BlueLounge Milo Smartphone Stand, White/Metallic"
7377,CA-2017-105732,13/9/2017,10270,10004782,"Elite 5"" Scissors"
7378,CA-2017-105732,13/9/2017,10270,10002250,Things To Do Today Pad
7379,CA-2017-105732,13/9/2017,10270,10001394,Harmony Air Purifier
7380,CA-2017-105732,13/9/2017,10270,10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
7381,CA-2017-105732,13/9/2017,10270,10004340,"Fellowes Mobile File Cart, Black"
7382,CA-2017-105732,13/9/2017,10270,10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
7383,CA-2017-105732,13/9/2017,10270,10004897,Mediabridge Sport Armband iPhone 5s
7384,CA-2018-108035,29/11/2018,21070,10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
7385,CA-2018-108035,29/11/2018,21070,10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""
7386,CA-2018-160031,4/12/2018,16765,10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7387,CA-2018-147844,2/5/2018,13570,10003016,"Adams ""While You Were Out"" Message Pads"
7388,CA-2018-147844,2/5/2018,13570,10001615,Newell 34
7389,CA-2018-147844,2/5/2018,13570,10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
7390,CA-2017-110975,25/12/2017,12970,10002958,"Bevis Oval Conference Table, Walnut"
7391,CA-2017-110975,25/12/2017,12970,10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs
7392,CA-2015-141649,30/9/2015,12955,10003217,Eureka Sanitaire  Commercial Upright
7393,CA-2015-124807,12/7/2015,17725,10001526,Xerox 1949
7394,CA-2015-124807,12/7/2015,17725,10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"
7395,CA-2017-110009,8/9/2017,21325,10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
7396,CA-2017-110009,8/9/2017,21325,10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
7397,CA-2018-168172,6/8/2018,20395,10002573,"Acme 10"" Easy Grip Assistive Scissors"
7398,CA-2016-100146,14/5/2016,12535,10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
7399,CA-2016-100146,14/5/2016,12535,10001979,Dana Halogen Swing-Arm Architect Lamp
7400,CA-2016-100146,14/5/2016,12535,10003833,Novimex Fabric Task Chair
7401,CA-2016-100146,14/5/2016,12535,10004495,"Global Leather and Oak Executive Chair, Black"
7402,CA-2018-152079,20/1/2018,17410,10001613,Avery File Folder Labels
7403,CA-2017-129728,30/5/2017,15310,10003247,36X48 HARDFLOOR CHAIRMAT
7404,CA-2015-121769,8/4/2015,15880,10004442,Riverside Furniture Stanwyck Manor Table Series
7405,CA-2015-103058,23/7/2015,10270,10001314,Case Logic 2.4GHz Wireless Keyboard
7406,CA-2018-121125,30/5/2018,17890,10001619,LG G3
7407,CA-2018-121125,30/5/2018,17890,10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
7408,CA-2018-121125,30/5/2018,17890,10000820,Tensor Brushed Steel Torchiere Floor Lamp
7409,US-2017-114013,13/3/2017,20770,10004287,SAFCO Arco Folding Chair
