order_detail_id;order_id_FK;ProductID;Quantity
7600;7600;10002191;19
7601;7601;10001496;5
7602;7602;10000585;3
7603;7603;10001166;9
7604;7604;10003651;11
7605;7605;10001800;16
7606;7606;10000791;10
7607;7607;10000134;3
7608;7608;10001149;3
7609;7609;10000010;10
7610;7610;10000201;10
7611;7611;10001776;20
7612;7612;10003656;18
7613;7613;10001539;7
7614;7614;10004100;15
7615;7615;10001580;16
7616;7616;10002335;13
7617;7617;10004707;3
7618;7618;10000576;19
7619;7619;10001394;12
7620;7620;10003724;2
7621;7621;10002867;4
7622;7622;10002718;19
7623;7623;10003121;18
7624;7624;10002230;16
7625;7625;10001819;10
7626;7626;10002304;7
7627;7627;10002602;12
7628;7628;10002414;12
7629;7629;10003696;19
7630;7630;10004495;10
7631;7631;10001270;7
7632;7632;10001615;15
7633;7633;10003286;3
7634;7634;10003660;16
7635;7635;10002764;7
7636;7636;10001695;17
7637;7637;10002824;3
7638;7638;10002571;17
7639;7639;10001553;8
7640;7640;10003973;7
7641;7641;10002073;20
7642;7642;10003529;9
7643;7643;10000309;13
7644;7644;10004154;2
7645;7645;10003286;3
7646;7646;10001552;8
7647;7647;10002790;4
7648;7648;10003217;12
7649;7649;10002813;15
7650;7650;10003848;11
7651;7651;10000240;2
7652;7652;10004091;11
7653;7653;10001071;1
7654;7654;10003676;3
7655;7655;10004864;18
7656;7656;10003708;19
7657;7657;10002067;8
7658;7658;10003158;12
7659;7659;10000193;8
7660;7660;10000977;15
7661;7661;10001449;8
7662;7662;10000136;12
7663;7663;10000743;15
7664;7664;10001019;2
7665;7665;10003095;17
7666;7666;10002916;17
7667;7667;10002506;14
7668;7668;10003823;10
7669;7669;10004619;12
7670;7670;10001271;20
7671;7671;10002331;11
7672;7672;10003228;13
7673;7673;10002586;8
7674;7674;10002049;20
7675;7675;10000362;3
7676;7676;10004218;13
7677;7677;10003779;20
7678;7678;10003527;20
7679;7679;10002897;5
7680;7680;10002584;11
7681;7681;10001095;8
7682;7682;10004002;7
7683;7683;10004518;11
7684;7684;10002191;2
7685;7685;10004575;4
7686;7686;10003177;9
7687;7687;10003923;11
7688;7688;10001051;9
7689;7689;10004754;10
7690;7690;10000357;13
7691;7691;10001787;20
7692;7692;10002313;13
7693;7693;10002790;10
7694;7694;10001664;3
7695;7695;10001332;17
7696;7696;10003473;6
7697;7697;10000605;8
7698;7698;10002170;15
7699;7699;10004147;8
7700;7700;10003911;17
7701;7701;10002578;3
7702;7702;10001761;18
7703;7703;10001553;5
7704;7704;10000309;18
7705;7705;10003095;4
7706;7706;10001876;5
7707;7707;10001522;3
7708;7708;10000300;2
7709;7709;10001469;1
7710;7710;10001553;16
7711;7711;10004041;4
7712;7712;10002764;18
7713;7713;10001114;13
7714;7714;10001615;8
7715;7715;10000461;11
7716;7716;10004506;9
7717;7717;10000027;18
7718;7718;10003981;13
7719;7719;10003849;17
7720;7720;10004963;11
7721;7721;10002574;7
7722;7722;10001761;1
7723;7723;10000716;10
7724;7724;10002637;5
7725;7725;10003774;5
7726;7726;10000927;15
7727;7727;10000743;5
7728;7728;10000697;9
7729;7729;10004441;17
7730;7730;10001870;8
7731;7731;10003684;14
7732;7732;10001315;19
7733;7733;10003589;3
7734;7734;10001609;14
7735;7735;10000474;19
7736;7736;10003095;9
7737;7737;10001639;7
7738;7738;10002003;15
7739;7739;10004539;17
7740;7740;10003829;18
7741;7741;10004761;5
7742;7742;10003472;16
7743;7743;10003464;6
7744;7744;10003716;13
7745;7745;10004002;19
7746;7746;10002496;15
7747;7747;10004826;9
7748;7748;10001546;3
7749;7749;10001919;20
7750;7750;10002558;20
7751;7751;10003174;7
7752;7752;10003988;11
7753;7753;10004845;10
7754;7754;10003072;8
7755;7755;10003641;5
7756;7756;10003729;6
7757;7757;10003251;10
7758;7758;10003286;4
7759;7759;10004078;4
7760;7760;10002331;20
7761;7761;10001953;2
7762;7762;10002053;9
7763;7763;10003651;7
7764;7764;10002885;18
7765;7765;10002892;19
7766;7766;10000545;11
7767;7767;10000418;4
7768;7768;10000926;4
7769;7769;10001509;10
7770;7770;10001366;1
7771;7771;10003485;14
7772;7772;10004507;19
7773;7773;10002353;7
7774;7774;10001271;9
7775;7775;10004924;15
7776;7776;10002706;7
7777;7777;10003442;20
7778;7778;10002533;13
7779;7779;10003505;20
7780;7780;10002762;16
7781;7781;10000279;11
7782;7782;10000936;2
7783;7783;10004973;19
7784;7784;10000791;19
7785;7785;10001132;8
7786;7786;10002012;14
7787;7787;10001383;12
7788;7788;10002036;5
7789;7789;10002377;19
7790;7790;10000526;5
7791;7791;10001078;9
7792;7792;10004483;15
7793;7793;10002624;7
7794;7794;10003396;19
7795;7795;10002756;3
7796;7796;10002813;1
7797;7797;10003714;9
7798;7798;10003716;9
7799;7799;10002289;15
7800;7800;10001315;2
7801;7801;10000042;5
7802;7802;10004236;15
7803;7803;10001955;8
7804;7804;10004080;20
7805;7805;10000791;19
7806;7806;10001770;20
7807;7807;10002356;20
7808;7808;10003274;18
7809;7809;10004834;5
7810;7810;10000307;3
7811;7811;10002240;16
7812;7812;10001801;13
7813;7813;10001120;15
7814;7814;10000611;6
7815;7815;10000036;10
7816;7816;10004950;20
7817;7817;10003770;14
7818;7818;10002800;7
7819;7819;10002439;1
7820;7820;10004218;1
7821;7821;10004042;17
7822;7822;10001137;1
7823;7823;10002017;10
7824;7824;10000588;7
7825;7825;10003174;7
7826;7826;10001524;3
7827;7827;10001552;15
7828;7828;10004757;9
7829;7829;10002530;5
7830;7830;10001494;13
7831;7831;10004289;9
7832;7832;10002945;15
7833;7833;10002567;14
7834;7834;10001509;16
7835;7835;10003954;8
7836;7836;10002892;8
7837;7837;10003638;11
7838;7838;10001569;10
7839;7839;10001676;4
7840;7840;10001125;19
7841;7841;10002496;6
7842;7842;10004053;14
7843;7843;10000321;18
7844;7844;10002957;1
7845;7845;10000973;11
7846;7846;10000143;3
7847;7847;10003287;18
7848;7848;10001526;4
7849;7849;10004540;10
7850;7850;10001266;15
7851;7851;10004233;6
7852;7852;10003505;15
7853;7853;10001005;13
7854;7854;10001712;15
7855;7855;10002353;12
7856;7856;10003038;18
7857;7857;10000934;5
7858;7858;10002743;12
7859;7859;10001846;18
7860;7860;10004287;15
7861;7861;10001608;20
7862;7862;10000357;18
7863;7863;10000575;3
7864;7864;10002167;11
7865;7865;10004459;1
7866;7866;10002271;14
7867;7867;10004063;1
7868;7868;10004610;7
7869;7869;10001878;12
7870;7870;10002036;17
7871;7871;10003278;19
7872;7872;10001641;10
7873;7873;10003806;1
7874;7874;10003392;9
7875;7875;10003856;3
7876;7876;10002006;4
7877;7877;10002246;7
7878;7878;10004782;12
7879;7879;10004351;20
7880;7880;10004270;2
7881;7881;10004053;20
7882;7882;10000019;6
7883;7883;10003811;9
7884;7884;10001838;8
7885;7885;10003553;19
7886;7886;10003302;13
7887;7887;10002412;14
7888;7888;10002852;11
7889;7889;10000145;15
7890;7890;10001970;9
7891;7891;10001563;12
7892;7892;10001359;9
7893;7893;10003495;11
7894;7894;10003709;15
7895;7895;10003268;20
7896;7896;10003845;6
7897;7897;10002073;19
7898;7898;10001357;1
7899;7899;10001415;2
7900;7900;10002813;13
7901;7901;10003849;16
7902;7902;10004147;1
7903;7903;10001662;11
7904;7904;10001558;2
7905;7905;10001337;6
7906;7906;10001602;10
7907;7907;10003996;4
7908;7908;10003673;16
7909;7909;10004992;4
7910;7910;10002880;17
7911;7911;10000380;16
7912;7912;10002706;5
7913;7913;10000943;18
7914;7914;10001090;20
7915;7915;10002026;15
7916;7916;10000526;11
7917;7917;10004002;18
7918;7918;10002309;1
7919;7919;10003923;1
7920;7920;10003433;2
7921;7921;10001363;16
7922;7922;10000820;13
7923;7923;10004767;16
7924;7924;10001955;12
7925;7925;10004886;18
7926;7926;10003641;11
7927;7927;10003134;14
7928;7928;10002564;5
7929;7929;10003893;1
7930;7930;10000174;6
7931;7931;10001058;9
7932;7932;10001496;16
7933;7933;10004230;18
7934;7934;10001146;5
7935;7935;10001590;10
7936;7936;10003684;15
7937;7937;10000946;6
7938;7938;10001615;1
7939;7939;10001597;4
7940;7940;10001116;6
7941;7941;10004395;5
7942;7942;10001270;13
7943;7943;10001095;2
7944;7944;10001469;18
7945;7945;10003196;6
7946;7946;10002200;6
7947;7947;10000636;17
7948;7948;10000145;11
7949;7949;10001190;2
7950;7950;10002780;14
7951;7951;10004052;1
7952;7952;10004666;12
7953;7953;10004086;14
7954;7954;10000702;14
7955;7955;10002301;17
7956;7956;10001636;20
7957;7957;10002684;19
7958;7958;10004609;4
7959;7959;10003309;1
7960;7960;10000380;8
7961;7961;10001567;8
7962;7962;10002583;6
7963;7963;10004853;10
7964;7964;10003580;1
7965;7965;10004227;17
7966;7966;10002787;14
7967;7967;10003981;13
7968;7968;10001488;13
7969;7969;10003727;8
7970;7970;10000130;16
7971;7971;10002680;5
7972;7972;10002538;19
7973;7973;10001249;12
7974;7974;10000174;6
7975;7975;10004532;7
7976;7976;10001986;20
7977;7977;10002975;17
7978;7978;10003481;20
7979;7979;10004967;10
7980;7980;10003589;1
7981;7981;10002945;7
7982;7982;10003537;7
7983;7983;10002406;5
7984;7984;10003433;16
7985;7985;10002082;3
7986;7986;10000521;4
7987;7987;10001982;11
7988;7988;10002268;7
7989;7989;10001758;11
7990;7990;10004469;15
7991;7991;10001095;2
7992;7992;10001852;17
7993;7993;10000696;12
7994;7994;10003885;1
7995;7995;10002926;15
7996;7996;10001225;9
7997;7997;10004434;19
7998;7998;10003878;7
7999;7999;10002268;7
8000;8000;10001883;5
8001;8001;10002756;4
8002;8002;10000474;5
8003;8003;10002073;9
8004;8004;10003641;13
8005;8005;10002070;20
8006;8006;10004519;14
8007;8007;10002167;12
8008;8008;10000936;3
8009;8009;10000732;6
8010;8010;10002501;16
8011;8011;10000634;12
8012;8012;10001700;9
8013;8013;10001962;19
8014;8014;10001838;13
8015;8015;10000124;7
8016;8016;10003567;3
8017;8017;10004997;20
8018;8018;10000494;14
8019;8019;10000277;4
8020;8020;10003641;1
8021;8021;10001998;20
8022;8022;10001932;19
8023;8023;10002323;18
8024;8024;10004270;5
8025;8025;10004621;17
8026;8026;10001019;10
8027;8027;10000201;13
8028;8028;10004587;2
8029;8029;10001613;3
8030;8030;10001308;15
8031;8031;10003278;13
8032;8032;10003966;10
8033;8033;10004698;3
8034;8034;10000025;5
8035;8035;10000682;19
8036;8036;10001772;1
8037;8037;10001379;10
8038;8038;10002794;3
8039;8039;10001005;4
8040;8040;10000201;20
8041;8041;10003673;15
8042;8042;10000938;3
8043;8043;10003274;11
8044;8044;10001095;14
8045;8045;10001492;17
8046;8046;10004999;16
8047;8047;10004094;13
8048;8048;10001490;7
8049;8049;10004695;6
8050;8050;10000736;6
8051;8051;10001617;8
8052;8052;10003589;16
8053;8053;10003981;16
8054;8054;10001970;9
8055;8055;10002437;8
8056;8056;10000586;4
8057;8057;10003811;7
8058;8058;10004983;18
8059;8059;10003479;7
8060;8060;10004318;14
8061;8061;10002567;13
8062;8062;10001731;3
8063;8063;10002743;1
8064;8064;10002116;9
8065;8065;10003199;8
8066;8066;10003158;17
8067;8067;10000301;10
8068;8068;10000343;17
8069;8069;10004708;4
8070;8070;10000794;3
8071;8071;10004519;1
8072;8072;10001590;4
8073;8073;10001524;7
8074;8074;10001474;9
8075;8075;10001497;13
8076;8076;10003287;13
8077;8077;10002982;17
8078;8078;10001809;20
8079;8079;10000246;11
8080;8080;10000252;17
8081;8081;10002375;8
8082;8082;10003719;6
8083;8083;10001492;2
8084;8084;10000532;17
8085;8085;10001613;16
8086;8086;10002818;5
8087;8087;10001940;4
8088;8088;10003883;14
8089;8089;10002787;13
8090;8090;10000991;17
8091;8091;10003058;19
8092;8092;10004239;7
8093;8093;10003038;20
8094;8094;10000984;9
8095;8095;10004484;20
8096;8096;10004002;20
8097;8097;10002406;8
8098;8098;10003645;4
8099;8099;10001601;16
8100;8100;10000937;2
8101;8101;10000038;5
8102;8102;10003396;13
8103;8103;10002592;8
8104;8104;10000422;9
8105;8105;10002647;17
8106;8106;10004859;11
8107;8107;10004477;19
8108;8108;10004817;16
8109;8109;10003374;3
8110;8110;10003123;20
8111;8111;10000675;1
8112;8112;10004997;14
8113;8113;10001934;14
8114;8114;10004997;11
8115;8115;10001890;8
8116;8116;10002500;8
8117;8117;10001766;13
8118;8118;10004860;9
8119;8119;10002049;16
8120;8120;10003499;11
8121;8121;10003470;3
8122;8122;10000222;17
8123;8123;10000023;3
8124;8124;10003971;12
8125;8125;10003481;4
8126;8126;10001490;2
8127;8127;10003708;10
8128;8128;10001970;5
8129;8129;10002762;20
8130;8130;10002533;13
8131;8131;10004091;5
8132;8132;10001545;14
8133;8133;10001476;5
8134;8134;10004971;15
8135;8135;10003223;6
8136;8136;10004340;2
8137;8137;10001095;3
8138;8138;10001448;6
8139;8139;10001005;1
8140;8140;10003469;11
8141;8141;10000249;4
8142;8142;10001613;8
8143;8143;10001758;16
8144;8144;10004409;18
8145;8145;10001558;7
8146;8146;10002986;19
8147;8147;10004722;15
8148;8148;10002842;7
8149;8149;10001125;10
8150;8150;10002622;10
8151;8151;10002842;17
8152;8152;10004285;4
8153;8153;10004469;4
8154;8154;10001545;7
8155;8155;10002578;14
8156;8156;10003012;2
8157;8157;10004909;16
8158;8158;10001524;2
8159;8159;10003355;9
8160;8160;10004357;14
8161;8161;10002774;5
8162;8162;10004575;4
8163;8163;10003312;4
8164;8164;10001465;12
8165;8165;10002240;4
8166;8166;10004559;8
8167;8167;10003291;14
8168;8168;10001505;19
8169;8169;10003892;9
8170;8170;10002370;1
8171;8171;10000474;1
8172;8172;10002095;20
8173;8173;10003469;1
8174;8174;10002958;12
8175;8175;10002923;8
8176;8176;10004973;15
8177;8177;10001918;11
8178;8178;10003641;18
8179;8179;10002621;20
8180;8180;10003817;2
8181;8181;10000659;14
8182;8182;10001870;16
8183;8183;10000320;1
8184;8184;10004735;3
8185;8185;10004091;19
8186;8186;10000546;17
8187;8187;10001293;2
8188;8188;10000576;2
8189;8189;10004519;6
8190;8190;10004568;15
8191;8191;10001897;18
8192;8192;10001800;14
8193;8193;10001628;19
8194;8194;10004123;7
8195;8195;10000885;2
8196;8196;10004165;1
8197;8197;10002240;18
8198;8198;10000045;9
8199;8199;10003746;15
8200;8200;10000577;7
8201;8201;10004757;8
8202;8202;10000545;9
8203;8203;10001522;8
8204;8204;10001271;10
8205;8205;10002030;5
8206;8206;10001272;1
8207;8207;10001116;15
8208;8208;10004665;11
8209;8209;10004506;19
8210;8210;10001982;16
8211;8211;10002676;20
8212;8212;10000758;7
8213;8213;10002271;17
8214;8214;10002609;6
8215;8215;10000254;10
8216;8216;10000321;19
8217;8217;10000241;15
8218;8218;10004782;2
8219;8219;10004243;8
8220;8220;10001033;18
8221;8221;10000723;6
8222;8222;10003455;16
8223;8223;10001109;11
8224;8224;10004344;8
8225;8225;10004695;13
8226;8226;10000675;4
8227;8227;10002301;7
8228;8228;10001212;11
8229;8229;10001889;15
8230;8230;10002024;16
8231;8231;10000617;18
8232;8232;10000380;12
8233;8233;10003251;19
8234;8234;10000175;18
8235;8235;10004716;13
8236;8236;10002842;4
8237;8237;10003691;20
8238;8238;10002878;12
8239;8239;10000991;19
8240;8240;10002439;12
8241;8241;10004602;10
8242;8242;10001795;10
8243;8243;10002854;1
8244;8244;10000023;13
8245;8245;10000828;5
8246;8246;10000777;18
8247;8247;10000971;14
8248;8248;10003134;9
8249;8249;10002538;1
8250;8250;10001228;4
8251;8251;10000397;20
8252;8252;10004308;2
8253;8253;10000357;12
8254;8254;10000773;16
8255;8255;10001837;18
8256;8256;10002552;1
8257;8257;10000014;19
8258;8258;10004136;17
8259;8259;10003429;4
8260;8260;10000376;19
8261;8261;10003469;16
8262;8262;10004231;5
8263;8263;10002584;13
8264;8264;10003602;6
8265;8265;10002331;15
8266;8266;10001802;19
8267;8267;10000634;7
8268;8268;10002615;13
8269;8269;10004040;2
8270;8270;10003727;19
8271;8271;10002026;20
8272;8272;10001496;2
8273;8273;10003716;3
8274;8274;10002504;20
8275;8275;10001270;16
8276;8276;10004241;3
8277;8277;10001468;20
8278;8278;10003198;10
8279;8279;10003039;18
8280;8280;10000295;11
8281;8281;10004344;18
8282;8282;10002473;14
8283;8283;10002403;18
8284;8284;10000432;19
8285;8285;10000443;18
8286;8286;10003166;13
8287;8287;10002393;6
8288;8288;10001809;13
8289;8289;10002600;10
8290;8290;10000109;2
8291;8291;10003829;15
8292;8292;10003223;6
8293;8293;10001770;14
8294;8294;10003296;13
8295;8295;10003870;4
8296;8296;10000665;6
8297;8297;10003092;7
8298;8298;10001086;16
8299;8299;10001870;19
8300;8300;10003305;7
8301;8301;10003007;1
8302;8302;10001419;11
8303;8303;10003692;12
8304;8304;10001866;16
8305;8305;10002157;13
8306;8306;10001459;15
8307;8307;10002126;20
8308;8308;10001561;12
8309;8309;10003158;17
8310;8310;10001804;16
8311;8311;10000422;1
8312;8312;10000127;20
8313;8313;10004634;7
8314;8314;10003582;12
8315;8315;10002026;1
8316;8316;10000595;19
8317;8317;10001509;12
8318;8318;10001321;5
8319;8319;10001750;5
8320;8320;10001890;16
8321;8321;10004224;20
8322;8322;10001357;18
8323;8323;10004888;6
8324;8324;10002370;8
8325;8325;10004634;20
8326;8326;10002647;9
8327;8327;10001801;17
8328;8328;10004632;11
8329;8329;10002082;9
8330;8330;10003986;3
8331;8331;10001243;16
8332;8332;10003198;3
8333;8333;10003774;10
8334;8334;10002262;10
8335;8335;10004532;10
8336;8336;10001325;15
8337;8337;10004544;18
8338;8338;10001473;13
8339;8339;10000422;17
8340;8340;10002960;3
8341;8341;10002445;10
8342;8342;10001300;18
8343;8343;10001025;7
8344;8344;10002689;1
8345;8345;10004245;8
8346;8346;10003684;8
8347;8347;10003748;2
8348;8348;10002133;13
8349;8349;10002280;10
8350;8350;10000308;16
8351;8351;10000876;8
8352;8352;10000586;8
8353;8353;10003399;2
8354;8354;10001955;19
8355;8355;10000027;19
8356;8356;10002958;19
8357;8357;10002615;2
8358;8358;10002624;9
8359;8359;10002275;6
8360;8360;10004290;7
8361;8361;10000174;4
8362;8362;10004308;12
8363;8363;10003473;8
8364;8364;10003894;8
8365;8365;10001658;11
8366;8366;10003535;9
8367;8367;10000352;4
8368;8368;10004859;1
8369;8369;10001294;17
8370;8370;10001242;5
8371;8371;10002344;10
8372;8372;10003349;1
8373;8373;10003055;15
8374;8374;10001622;2
8375;8375;10003800;16
8376;8376;10001270;9
8377;8377;10003447;12
8378;8378;10004285;3
8379;8379;10001757;10
8380;8380;10001558;19
8381;8381;10001328;8
8382;8382;10004708;4
8383;8383;10000621;12
8384;8384;10001838;10
8385;8385;10001473;3
8386;8386;10000193;10
8387;8387;10002045;7
8388;8388;10002945;18
8389;8389;10001095;5
8390;8390;10001144;11
8391;8391;10004099;2
8392;8392;10001973;3
8393;8393;10000344;13
8394;8394;10002026;9
8395;8395;10003535;9
8396;8396;10004156;14
8397;8397;10002254;19
8398;8398;10003247;3
8399;8399;10002473;12
8400;8400;10001057;1
8401;8401;10001419;5
8402;8402;10004010;3
8403;8403;10004230;9
8404;8404;10001768;20
8405;8405;10003514;12
8406;8406;10002228;13
8407;8407;10001972;8
8408;8408;10002942;2
8409;8409;10000474;6
8410;8410;10004330;17
8411;8411;10000604;4
8412;8412;10004154;11
8413;8413;10000636;19
8414;8414;10004171;19
8415;8415;10002167;5
8416;8416;10000621;1
8417;8417;10004053;8
8418;8418;10003404;19
8419;8419;10004099;7
8420;8420;10004290;3
8421;8421;10001935;11
8422;8422;10004227;8
8423;8423;10004904;16
8424;8424;10001511;17
8425;8425;10003535;4
8426;8426;10000053;18
8427;8427;10004610;19
8428;8428;10000550;18
8429;8429;10001721;7
8430;8430;10004040;2
8431;8431;10002550;11
8432;8432;10003876;20
8433;8433;10000213;5
8434;8434;10002615;9
8435;8435;10002254;16
8436;8436;10004586;17
8437;8437;10002982;19
8438;8438;10002538;5
8439;8439;10001039;18
8440;8440;10004963;13
8441;8441;10000277;12
8442;8442;10004915;15
8443;8443;10003724;1
8444;8444;10002906;3
8445;8445;10001459;5
8446;8446;10002880;13
8447;8447;10001780;6
8448;8448;10004748;2
8449;8449;10001918;18
8450;8450;10001146;17
8451;8451;10004364;18
8452;8452;10002133;15
8453;8453;10002225;20
8454;8454;10002432;9
8455;8455;10000563;13
8456;8456;10001982;3
8457;8457;10003273;3
8458;8458;10002718;10
8459;8459;10001505;1
8460;8460;10000179;10
8461;8461;10002309;16
8462;8462;10001950;18
8463;8463;10001972;4
8464;8464;10002473;8
8465;8465;10000193;16
8466;8466;10000081;13
8467;8467;10000876;10
8468;8468;10004492;3
8469;8469;10001033;1
8470;8470;10004039;19
8471;8471;10004552;10
8472;8472;10002578;7
8473;8473;10004022;9
8474;8474;10004100;11
8475;8475;10001860;1
8476;8476;10001297;17
8477;8477;10004828;6
8478;8478;10002759;6
8479;8479;10000740;19
8480;8480;10001144;3
8481;8481;10000859;17
8482;8482;10001127;8
8483;8483;10002557;9
8484;8484;10001731;13
8485;8485;10001135;12
8486;8486;10000069;3
8487;8487;10001943;10
8488;8488;10000977;13
8489;8489;10002942;5
8490;8490;10000588;8
8491;8491;10002001;17
8492;8492;10000381;17
8493;8493;10001617;9
8494;8494;10001878;4
8495;8495;10000376;15
8496;8496;10003396;8
8497;8497;10003363;14
8498;8498;10003298;5
8499;8499;10001757;6
8500;8500;10004633;3
8501;8501;10001453;10
8502;8502;10004761;9
8503;8503;10003691;11
8504;8504;10004965;20
8505;8505;10004233;9
8506;8506;10003601;18
8507;8507;10002787;3
8508;8508;10003602;17
8509;8509;10002053;20
8510;8510;10002833;13
8511;8511;10002501;6
8512;8512;10002506;16
8513;8513;10003817;14
8514;8514;10004860;9
8515;8515;10002268;13
8516;8516;10000148;7
8517;8517;10004082;6
8518;8518;10004348;4
8519;8519;10003424;14
8520;8520;10004654;9
8521;8521;10004571;17
8522;8522;10000675;8
8523;8523;10001714;11
8524;8524;10000380;6
8525;8525;10002713;16
8526;8526;10001370;12
8527;8527;10000513;5
8528;8528;10003223;5
8529;8529;10002217;20
8530;8530;10003707;8
8531;8531;10000552;7
8532;8532;10003183;1
8533;8533;10000971;6
8534;8534;10003910;2
8535;8535;10001172;20
8536;8536;10001270;2
8537;8537;10004571;16
8538;8538;10004053;10
8539;8539;10003731;4
8540;8540;10000962;2
8541;8541;10001266;8
8542;8542;10000452;18
8543;8543;10000073;4
8544;8544;10002368;19
8545;8545;10004248;15
8546;8546;10004202;7
8547;8547;10000927;10
8548;8548;10002530;4
8549;8549;10002567;6
8550;8550;10002182;7
8551;8551;10004539;8
8552;8552;10002945;19
8553;8553;10004345;1
8554;8554;10004912;7
8555;8555;10000206;6
8556;8556;10000847;15
8557;8557;10000822;18
8558;8558;10000747;11
8559;8559;10002350;14
8560;8560;10000697;4
8561;8561;10002787;11
8562;8562;10004318;15
8563;8563;10001721;8
8564;8564;10004202;7
8565;8565;10003893;15
8566;8566;10004679;20
8567;8567;10000249;13
8568;8568;10000053;3
8569;8569;10000804;3
8570;8570;10004188;14
8571;8571;10004915;5
8572;8572;10001228;16
8573;8573;10002368;19
8574;8574;10003489;11
8575;8575;10000289;20
8576;8576;10004227;5
8577;8577;10000636;5
8578;8578;10003676;9
8579;8579;10001116;3
8580;8580;10003832;16
8581;8581;10003040;13
8582;8582;10002583;2
8583;8583;10002053;7
8584;8584;10004846;20
8585;8585;10003134;15
8586;8586;10001025;18
8587;8587;10002567;1
8588;8588;10004094;17
8589;8589;10004364;3
8590;8590;10000474;13
8591;8591;10004308;1
8592;8592;10002012;3
8593;8593;10002586;12
8594;8594;10000692;4
8595;8595;10001553;6
8596;8596;10004908;6
8597;8597;10002217;10
8598;8598;10002942;16
8599;8599;10002890;6
8600;8600;10003614;1
8601;8601;10002878;4
8602;8602;10001626;20
8603;8603;10003272;7
8604;8604;10002191;11
8605;8605;10000682;1
8606;8606;10000588;7
8607;8607;10002001;11
8608;8608;10003720;15
8609;8609;10004364;6
8610;8610;10000100;1
8611;8611;10004826;4
8612;8612;10001520;10
8613;8613;10001031;4
8614;8614;10003878;20
8615;8615;10000358;17
8616;8616;10000876;10
8617;8617;10004224;2
8618;8618;10004568;15
8619;8619;10000533;13
8620;8620;10003638;2
8621;8621;10002305;8
8622;8622;10000605;13
8623;8623;10003569;13
8624;8624;10003059;17
8625;8625;10004409;5
8626;8626;10000545;7
8627;8627;10004052;5
8628;8628;10001798;4
8629;8629;10004010;8
8630;8630;10000585;9
8631;8631;10000397;15
8632;8632;10000736;3
8633;8633;10004970;13
8634;8634;10000545;15
8635;8635;10001670;14
8636;8636;10000624;13
8637;8637;10002945;11
8638;8638;10000315;16
8639;8639;10000023;20
8640;8640;10004698;3
8641;8641;10004477;6
8642;8642;10003816;16
8643;8643;10002429;18
8644;8644;10000840;5
8645;8645;10001918;7
8646;8646;10001574;9
8647;8647;10001606;6
8648;8648;10003399;9
8649;8649;10000865;13
8650;8650;10002923;20
8651;8651;10004785;6
8652;8652;10003727;18
8653;8653;10002246;19
8654;8654;10003965;16
8655;8655;10000175;2
8656;8656;10001336;19
8657;8657;10001954;8
8658;8658;10004973;18
8659;8659;10004231;16
8660;8660;10004269;11
8661;8661;10004002;12
8662;8662;10000752;11
8663;8663;10004947;10
8664;8664;10004904;8
8665;8665;10002790;20
8666;8666;10004854;19
8667;8667;10004063;4
8668;8668;10000642;7
8669;8669;10004078;11
8670;8670;10004270;10
8671;8671;10004607;14
8672;8672;10001132;5
8673;8673;10001714;18
8674;8674;10002945;6
8675;8675;10004664;5
8676;8676;10002550;7
8677;8677;10002335;5
8678;8678;10001445;5
8679;8679;10003996;9
8680;8680;10003505;16
8681;8681;10000624;10
8682;8682;10002870;2
8683;8683;10002257;7
8684;8684;10003580;6
8685;8685;10001530;10
8686;8686;10000420;19
8687;8687;10000892;18
8688;8688;10001934;19
8689;8689;10003473;5
8690;8690;10001051;19
8691;8691;10004351;17
8692;8692;10004152;11
8693;8693;10000560;5
8694;8694;10004249;9
8695;8695;10001490;15
8696;8696;10000312;12
8697;8697;10002906;9
8698;8698;10004100;13
8699;8699;10000254;17
8700;8700;10004289;8
8701;8701;10003469;13
8702;8702;10004188;14
8703;8703;10004015;9
8704;8704;10000991;13
8705;8705;10002958;20
8706;8706;10002213;16
8707;8707;10000004;15
8708;8708;10003708;18
8709;8709;10002949;7
8710;8710;10001242;5
8711;8711;10001424;12
8712;8712;10003469;1
8713;8713;10000232;19
8714;8714;10000229;16
8715;8715;10002562;12
8716;8716;10001525;5
8717;8717;10002986;16
8718;8718;10000143;16
8719;8719;10003752;18
8720;8720;10002370;2
8721;8721;10002030;13
8722;8722;10002853;11
8723;8723;10002562;19
8724;8724;10004227;14
8725;8725;10002573;6
8726;8726;10003848;12
8727;8727;10001290;6
8728;8728;10003832;20
8729;8729;10001558;3
8730;8730;10001490;18
8731;8731;10003669;9
8732;8732;10004441;8
8733;8733;10001924;14
8734;8734;10004456;5
8735;8735;10001890;5
8736;8736;10000629;10
8737;8737;10002323;12
8738;8738;10003056;3
8739;8739;10000300;20
8740;8740;10000293;19
8741;8741;10003638;11
8742;8742;10002109;1
8743;8743;10003527;8
8744;8744;10004922;7
8745;8745;10001001;12
8746;8746;10001198;19
8747;8747;10000443;20
8748;8748;10003669;18
8749;8749;10001628;18
8750;8750;10002350;2
8751;8751;10004100;20
8752;8752;10000794;6
8753;8753;10002012;10
8754;8754;10003527;12
8755;8755;10004483;8
8756;8756;10003722;10
8757;8757;10002557;11
8758;8758;10002257;11
8759;8759;10000756;1
8760;8760;10004136;4
8761;8761;10002194;2
8762;8762;10000892;13
8763;8763;10001870;16
